E,F,err_pos,err_neg
1.751489049999999992e+00,6.678000379999999847e-01,7.202000330000000172e-01,7.202000330000000172e-01
2.507488949999999939e+00,5.845999840000000169e-01,2.490000029999999975e-01,2.490000029999999975e-01
3.760488953999999939e+00,2.060000019999999876e-01,8.789999900000000643e-02,8.789999900000000643e-02
5.271488861999999997e+00,1.237000010000000039e-01,4.129999899999999696e-02,4.129999899999999696e-02
7.428488919000000301e+00,1.077999999999999965e-02,7.179999999999999750e-03,7.179999999999999750e-03
1.184948939000000045e+01,8.831000000000000308e-03,2.948999999999999799e-03,2.948999999999999799e-03
2.066948908000000174e+01,2.135000000000000179e-03,1.266999999999999897e-03,1.266999999999999897e-03
3.816948716999999647e+01,1.167000000000000041e-04,2.702000000000000083e-04,2.702000000000000083e-04
