E,F,err_pos,err_neg
1.110044956000000083e+00,1.042999983000000075e+00,6.600000000000000311e-02,6.600000000000000311e-02
1.334615945999999997e+00,8.428000209999999548e-01,4.500000199999999728e-02,4.500000199999999728e-02
1.584676981000000096e+00,7.404999730000000335e-01,3.200000199999999961e-02,3.200000199999999961e-02
1.854724049999999957e+00,5.726000070000000219e-01,2.199999999999999872e-02,2.199999999999999872e-02
2.149419068999999904e+00,4.429000020000000148e-01,1.600000099999999981e-02,1.600000099999999981e-02
2.474167109000000142e+00,3.587000069999999874e-01,1.200000000000000025e-02,1.200000000000000025e-02
2.819574117999999796e+00,2.727999990000000152e-01,9.299999999999999239e-03,9.299999999999999239e-03
3.174901961999999855e+00,2.187999929999999982e-01,7.599999999999999985e-03,7.599999999999999985e-03
3.540169001000000204e+00,1.718000020000000072e-01,6.100000000000000387e-03,6.100000000000000387e-03
3.920152902999999966e+00,1.373000000000000054e-01,5.000000000000000104e-03,5.000000000000000104e-03
4.324904918999999737e+00,1.072999979999999937e-01,4.000000000000000083e-03,4.000000000000000083e-03
4.764451980999999670e+00,9.306999999999999995e-02,3.399999999999999811e-03,3.399999999999999811e-03
5.239274979000000165e+00,6.486999999999999711e-02,2.599999999999999881e-03,2.599999999999999881e-03
5.739337920999999731e+00,5.209999900000000100e-02,2.099999999999999870e-03,2.099999999999999870e-03
6.264183998000000031e+00,4.171999900000000067e-02,1.799999999999999951e-03,1.799999999999999951e-03
6.814249991999999700e+00,3.726999799999999863e-02,1.500000000000000031e-03,1.500000000000000031e-03
7.389113903000000150e+00,2.838999999999999857e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.071000099999999872e-02,1.000000000000000021e-03,1.000000000000000021e-03
8.618874549999999246e+00,1.658999900000000111e-02,8.700000000000000051e-04,8.700000000000000051e-04
9.278955460000000599e+00,1.576000099999999918e-02,8.099999999999999561e-04,8.099999999999999561e-04
9.963854789999999184e+00,1.235999999999999946e-02,6.800000000000000488e-04,6.800000000000000488e-04
1.067393017000000022e+01,9.461999999999999925e-03,5.699999999999999772e-04,5.699999999999999772e-04
1.141368008000000067e+01,7.289000000000000340e-03,4.800000000000000122e-04,4.800000000000000122e-04
1.218859959000000082e+01,6.818000000000000276e-03,4.400000000000000157e-04,4.400000000000000157e-04
1.299353027000000083e+01,6.296999999999999646e-03,4.099999999999999912e-04,4.099999999999999912e-04
1.382361983999999921e+01,4.689999999999999725e-03,3.499999999999999964e-04,3.499999999999999964e-04
1.468826007999999916e+01,4.033000000000000126e-03,3.099999999999999999e-04,3.099999999999999999e-04
1.558835982999999992e+01,3.242999999999999789e-03,2.700000000000000035e-04,2.700000000000000035e-04
1.651816940000000145e+01,2.321000000000000146e-03,2.200000000000000078e-04,2.200000000000000078e-04
1.748312950000000043e+01,1.820000000000000003e-03,1.900000000000000105e-04,1.900000000000000105e-04
1.847809982000000062e+01,1.652000000000000040e-03,1.800000000000000113e-04,1.800000000000000113e-04
1.950794029000000052e+01,1.647000000000000026e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.057777976999999936e+01,1.168999999999999900e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.168276978000000099e+01,1.144000000000000052e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.282751083000000136e+01,1.033999999999999980e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.401251029999999886e+01,9.183999999999999889e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,7.265999999999999889e-04,9.200000000000000007e-05,9.200000000000000007e-05
2.656642914000000033e+01,7.119000000000000111e-04,8.700000000000000051e-05,8.700000000000000051e-05
2.795586013999999864e+01,6.411999999999999731e-04,7.899999999999999579e-05,7.899999999999999579e-05
2.943506049999999874e+01,5.079000000000000398e-04,6.700000000000000226e-05,6.700000000000000226e-05
3.100455093000000062e+01,4.951000000000000539e-04,6.399999999999999710e-05,6.399999999999999710e-05
3.266381073000000157e+01,3.395000000000000123e-04,5.099999999999999960e-05,5.099999999999999960e-05
3.443283843999999760e+01,3.213000000000000036e-04,4.800000000000000122e-05,4.800000000000000122e-05
3.632191849000000161e+01,3.111000000000000267e-04,4.600000000000000004e-05,4.600000000000000004e-05
3.833589934999999826e+01,2.424000000000000102e-04,3.899999999999999929e-05,3.899999999999999929e-05
4.048479079999999897e+01,1.968000000000000131e-04,3.499999999999999693e-05,3.499999999999999693e-05
4.278831862999999913e+01,1.914999999999999927e-04,3.300000000000000253e-05,3.300000000000000253e-05
4.526676178000000306e+01,1.088000000000000019e-04,2.400000000000000061e-05,2.400000000000000061e-05
4.793014145000000070e+01,1.377000000000000131e-04,2.599999999999999840e-05,2.599999999999999840e-05
