E,F,err_pos,err_neg
4.900000095000000222e+00,1.199999969999999971e-01,5.999999899999999831e-02,5.999999899999999831e-02
5.789999961999999556e+00,1.000000010000000050e-01,2.999999899999999942e-02,2.999999899999999942e-02
7.090000153000000083e+00,4.100000100000000119e-02,1.099999999999999936e-02,1.099999999999999936e-02
9.140000343000000527e+00,2.299999999999999961e-02,6.000000000000000125e-03,6.000000000000000125e-03
1.289999961999999911e+01,3.299999999999999982e-03,2.899999999999999800e-03,2.899999999999999800e-03
2.200000000000000000e+01,3.000000000000000062e-03,1.100000000000000066e-03,1.100000000000000066e-03
