E,F,err_pos,err_neg
5.477229999999999599e-01,1.160000000000000059e-01,1.299999999999999940e-02,1.299999999999999940e-02
6.480740000000000389e-01,6.600000000000000311e-02,8.999999999999999320e-03,8.999999999999999320e-03
7.483309999999999684e-01,4.299999999999999656e-02,8.999999999999999320e-03,8.999999999999999320e-03
8.485279999999999490e-01,6.400000000000000133e-02,1.099999999999999936e-02,1.099999999999999936e-02
9.486830000000000540e-01,5.299999999999999850e-02,1.000000000000000021e-02,1.000000000000000021e-02
1.095450000000000035e+00,5.000000000000000278e-02,7.000000000000000146e-03,7.000000000000000146e-03
1.341639999999999944e+00,2.270000000000000143e-02,3.666669999999999912e-03,3.666669999999999912e-03
1.732050000000000090e+00,1.179999999999999973e-02,2.200000000000000133e-03,2.200000000000000133e-03
2.449489999999999945e+00,8.099999999999999561e-03,1.199999999999999895e-03,1.199999999999999895e-03
