E,F,err_pos,err_neg
1.110044956000000083e+00,2.483000039999999853e+00,1.099999990000000011e-01,1.099999990000000011e-01
1.334615945999999997e+00,1.945000051999999924e+00,7.400000099999999581e-02,7.400000099999999581e-02
1.584676981000000096e+00,1.429999948000000076e+00,4.800000000000000100e-02,4.800000000000000100e-02
1.854724049999999957e+00,9.667000169999999670e-01,3.099999900000000030e-02,3.099999900000000030e-02
2.149419068999999904e+00,7.714999909999999961e-01,2.199999999999999872e-02,2.199999999999999872e-02
2.474167109000000142e+00,5.645999910000000233e-01,1.600000099999999981e-02,1.600000099999999981e-02
2.819574117999999796e+00,4.074999990000000016e-01,1.200000000000000025e-02,1.200000000000000025e-02
3.174901961999999855e+00,3.262000079999999858e-01,9.799999999999999684e-03,9.799999999999999684e-03
3.540169001000000204e+00,2.376999999999999946e-01,7.700000000000000247e-03,7.700000000000000247e-03
3.920152902999999966e+00,1.793999970000000055e-01,6.100000000000000387e-03,6.100000000000000387e-03
4.324904918999999737e+00,1.415999980000000047e-01,4.899999999999999842e-03,4.899999999999999842e-03
4.764451980999999670e+00,1.111000030000000027e-01,3.899999999999999821e-03,3.899999999999999821e-03
5.239274979000000165e+00,8.842000399999999649e-02,3.200000000000000153e-03,3.200000000000000153e-03
5.739337920999999731e+00,6.413000100000000592e-02,2.500000000000000052e-03,2.500000000000000052e-03
6.264183998000000031e+00,5.172999899999999873e-02,2.000000000000000042e-03,2.000000000000000042e-03
6.814249991999999700e+00,3.850999799999999668e-02,1.600000000000000077e-03,1.600000000000000077e-03
7.389113903000000150e+00,3.037000100000000063e-02,1.399999999999999986e-03,1.399999999999999986e-03
7.989180088000000346e+00,2.471999999999999892e-02,1.199999999999999895e-03,1.199999999999999895e-03
8.618874549999999246e+00,1.878999900000000167e-02,9.499999999999999981e-04,9.499999999999999981e-04
9.278955460000000599e+00,1.567999999999999949e-02,8.300000000000000086e-04,8.300000000000000086e-04
9.963854789999999184e+00,1.187000000000000034e-02,6.899999999999999667e-04,6.899999999999999667e-04
1.067393017000000022e+01,1.055000000000000035e-02,6.199999999999999999e-04,6.199999999999999999e-04
1.141368008000000067e+01,8.545999999999999777e-03,5.299999999999999807e-04,5.299999999999999807e-04
1.218859959000000082e+01,6.656999999999999723e-03,4.499999999999999877e-04,4.499999999999999877e-04
1.299353027000000083e+01,5.817000000000000122e-03,4.099999999999999912e-04,4.099999999999999912e-04
1.382361983999999921e+01,4.713000000000000175e-03,3.600000000000000227e-04,3.600000000000000227e-04
1.468826007999999916e+01,3.841999999999999929e-03,3.099999999999999999e-04,3.099999999999999999e-04
1.558835982999999992e+01,3.419000000000000164e-03,2.799999999999999755e-04,2.799999999999999755e-04
1.651816940000000145e+01,3.219000000000000073e-03,2.599999999999999772e-04,2.599999999999999772e-04
1.748312950000000043e+01,2.308999999999999855e-03,2.100000000000000087e-04,2.100000000000000087e-04
1.847809982000000062e+01,1.955000000000000140e-03,1.900000000000000105e-04,1.900000000000000105e-04
1.950794029000000052e+01,1.724999999999999971e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.057777976999999936e+01,1.392000000000000008e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.168276978000000099e+01,1.217999999999999899e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.282751083000000136e+01,1.322999999999999957e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.401251029999999886e+01,9.173000000000000164e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,8.832999999999999489e-04,1.000000000000000048e-04,1.000000000000000048e-04
2.656642914000000033e+01,7.879999999999999635e-04,9.299999999999999727e-05,9.299999999999999727e-05
2.795586013999999864e+01,5.795999999999999937e-04,7.700000000000000139e-05,7.700000000000000139e-05
2.943506049999999874e+01,5.220000000000000031e-04,6.999999999999999387e-05,6.999999999999999387e-05
3.100455093000000062e+01,4.257999999999999958e-04,6.099999999999999872e-05,6.099999999999999872e-05
3.266381073000000157e+01,3.141999999999999936e-04,5.099999999999999960e-05,5.099999999999999960e-05
3.443283843999999760e+01,3.258000000000000045e-04,4.899999999999999842e-05,4.899999999999999842e-05
3.632191849000000161e+01,1.944000000000000090e-04,3.699999999999999811e-05,3.699999999999999811e-05
3.833589934999999826e+01,2.637000000000000129e-04,4.100000000000000047e-05,4.100000000000000047e-05
4.048479079999999897e+01,1.601999999999999908e-04,3.199999999999999855e-05,3.199999999999999855e-05
4.278831862999999913e+01,2.015999999999999943e-04,3.399999999999999973e-05,3.399999999999999973e-05
4.526676178000000306e+01,1.297000000000000084e-04,2.699999999999999899e-05,2.699999999999999899e-05
4.793014145000000070e+01,1.201999999999999943e-04,2.500000000000000120e-05,2.500000000000000120e-05
