E,F,err_pos,err_neg
2.588999999999999968e+00,1.239999999999999956e-02,2.097309999999999799e-03,1.973069999999999945e-03
2.588999999999999968e+00,6.930000000000000396e-03,1.476410000000000049e-03,9.998500000000000443e-04
2.588999999999999968e+00,4.340000000000000108e-03,6.905900000000000406e-04,6.473100000000000078e-04
2.588999999999999968e+00,3.030000000000000141e-03,4.826899999999999745e-04,4.521300000000000232e-04
2.588999999999999968e+00,2.299999999999999961e-03,4.745799999999999997e-04,4.603100000000000160e-04
2.588999999999999968e+00,1.500000000000000031e-03,3.156200000000000173e-04,3.156200000000000173e-04
2.588999999999999968e+00,6.759999999999999516e-04,1.354899999999999920e-04,1.425700000000000123e-04
