E,F,err_pos,err_neg
1.110044956000000083e+00,1.473999977000000072e+00,7.900000399999999867e-02,7.900000399999999867e-02
1.334615945999999997e+00,1.277999996999999999e+00,5.600000200000000011e-02,5.600000200000000011e-02
1.584676981000000096e+00,1.001000047000000004e+00,3.799999899999999958e-02,3.799999899999999958e-02
1.854724049999999957e+00,7.598999739999999781e-01,2.600000099999999828e-02,2.600000099999999828e-02
2.149419068999999904e+00,5.479000210000000148e-01,1.799999899999999917e-02,1.799999899999999917e-02
2.474167109000000142e+00,4.426999990000000107e-01,1.299999999999999940e-02,1.299999999999999940e-02
2.819574117999999796e+00,3.050999939999999855e-01,1.000000000000000021e-02,1.000000000000000021e-02
3.174901961999999855e+00,2.513000069999999919e-01,8.200000000000000691e-03,8.200000000000000691e-03
3.540169001000000204e+00,1.823000009999999893e-01,6.400000000000000307e-03,6.400000000000000307e-03
3.920152902999999966e+00,1.465999930000000118e-01,5.300000000000000024e-03,5.300000000000000024e-03
4.324904918999999737e+00,1.316000069999999911e-01,4.499999999999999660e-03,4.499999999999999660e-03
4.764451980999999670e+00,8.993999699999999375e-02,3.399999999999999811e-03,3.399999999999999811e-03
5.239274979000000165e+00,6.797000000000000264e-02,2.700000000000000143e-03,2.700000000000000143e-03
5.739337920999999731e+00,6.109999900000000206e-02,2.299999999999999961e-03,2.299999999999999961e-03
6.264183998000000031e+00,4.506999999999999895e-02,1.799999999999999951e-03,1.799999999999999951e-03
6.814249991999999700e+00,3.492999799999999683e-02,1.500000000000000031e-03,1.500000000000000031e-03
7.389113903000000150e+00,2.803000099999999883e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.246999900000000092e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.519999999999999997e-02,8.300000000000000086e-04,8.300000000000000086e-04
9.278955460000000599e+00,1.332999999999999984e-02,7.500000000000000156e-04,7.500000000000000156e-04
9.963854789999999184e+00,1.169000000000000074e-02,6.700000000000000226e-04,6.700000000000000226e-04
1.067393017000000022e+01,9.391000000000000042e-03,5.699999999999999772e-04,5.699999999999999772e-04
1.141368008000000067e+01,7.243000000000000306e-03,4.800000000000000122e-04,4.800000000000000122e-04
1.218859959000000082e+01,6.610999999999999689e-03,4.400000000000000157e-04,4.400000000000000157e-04
1.299353027000000083e+01,5.550000000000000246e-03,3.899999999999999929e-04,3.899999999999999929e-04
1.382361983999999921e+01,4.765000000000000138e-03,3.499999999999999964e-04,3.499999999999999964e-04
1.468826007999999916e+01,3.128999999999999837e-03,2.700000000000000035e-04,2.700000000000000035e-04
1.558835982999999992e+01,2.951000000000000064e-03,2.500000000000000052e-04,2.500000000000000052e-04
1.651816940000000145e+01,2.821000000000000157e-03,2.400000000000000061e-04,2.400000000000000061e-04
1.748312950000000043e+01,2.337999999999999801e-03,2.100000000000000087e-04,2.100000000000000087e-04
1.847809982000000062e+01,1.897000000000000032e-03,1.900000000000000105e-04,1.900000000000000105e-04
1.950794029000000052e+01,1.495999999999999934e-03,1.600000000000000131e-04,1.600000000000000131e-04
2.057777976999999936e+01,1.304000000000000038e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.168276978000000099e+01,1.250000000000000026e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.282751083000000136e+01,1.054999999999999948e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.401251029999999886e+01,7.108999999999999868e-04,9.500000000000000523e-05,9.500000000000000523e-05
2.525189018000000019e+01,7.447999999999999976e-04,9.200000000000000007e-05,9.200000000000000007e-05
2.656642914000000033e+01,7.316000000000000020e-04,8.700000000000000051e-05,8.700000000000000051e-05
2.795586013999999864e+01,6.614999999999999786e-04,8.000000000000000654e-05,8.000000000000000654e-05
2.943506049999999874e+01,4.895999999999999745e-04,6.700000000000000226e-05,6.700000000000000226e-05
3.100455093000000062e+01,3.427999999999999841e-04,5.399999999999999798e-05,5.399999999999999798e-05
3.266381073000000157e+01,3.003999999999999834e-04,4.899999999999999842e-05,4.899999999999999842e-05
3.443283843999999760e+01,3.297999999999999933e-04,4.899999999999999842e-05,4.899999999999999842e-05
3.632191849000000161e+01,2.730000000000000222e-04,4.300000000000000165e-05,4.300000000000000165e-05
3.833589934999999826e+01,2.541999999999999989e-04,4.000000000000000327e-05,4.000000000000000327e-05
4.048479079999999897e+01,1.979000000000000127e-04,3.399999999999999973e-05,3.399999999999999973e-05
4.278831862999999913e+01,1.436999999999999964e-04,2.799999999999999958e-05,2.799999999999999958e-05
4.526676178000000306e+01,1.452000000000000057e-04,2.799999999999999958e-05,2.799999999999999958e-05
4.793014145000000070e+01,1.647999999999999942e-04,2.799999999999999958e-05,2.799999999999999958e-05
