E,F,err_pos,err_neg
1.110044956000000083e+00,2.380000114000000000e+00,1.099999990000000011e-01,1.099999990000000011e-01
1.334615945999999997e+00,1.858000040000000075e+00,7.500000299999999565e-02,7.500000299999999565e-02
1.584676981000000096e+00,1.271999955000000071e+00,4.599999999999999922e-02,4.599999999999999922e-02
1.854724049999999957e+00,9.358999730000000516e-01,3.099999900000000030e-02,3.099999900000000030e-02
2.149419068999999904e+00,7.556999920000000426e-01,2.199999999999999872e-02,2.199999999999999872e-02
2.474167109000000142e+00,5.306000109999999825e-01,1.600000099999999981e-02,1.600000099999999981e-02
2.819574117999999796e+00,3.935000000000000164e-01,1.200000000000000025e-02,1.200000000000000025e-02
3.174901961999999855e+00,3.034999970000000213e-01,9.599999999999999159e-03,9.599999999999999159e-03
3.540169001000000204e+00,2.398999930000000058e-01,7.799999999999999642e-03,7.799999999999999642e-03
3.920152902999999966e+00,1.727000029999999908e-01,6.000000000000000125e-03,6.000000000000000125e-03
4.324904918999999737e+00,1.445000019999999885e-01,4.899999999999999842e-03,4.899999999999999842e-03
4.764451980999999670e+00,1.033999990000000063e-01,3.799999999999999992e-03,3.799999999999999992e-03
5.239274979000000165e+00,8.573999999999999677e-02,3.099999999999999891e-03,3.099999999999999891e-03
5.739337920999999731e+00,6.081000000000000294e-02,2.399999999999999790e-03,2.399999999999999790e-03
6.264183998000000031e+00,5.222999999999999865e-02,2.000000000000000042e-03,2.000000000000000042e-03
6.814249991999999700e+00,4.036999899999999669e-02,1.699999999999999905e-03,1.699999999999999905e-03
7.389113903000000150e+00,3.257999899999999838e-02,1.399999999999999986e-03,1.399999999999999986e-03
7.989180088000000346e+00,2.164999999999999911e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.751999900000000138e-02,9.300000000000000541e-04,9.300000000000000541e-04
9.278955460000000599e+00,1.662999999999999895e-02,8.499999999999999526e-04,8.499999999999999526e-04
9.963854789999999184e+00,1.341999999999999964e-02,7.399999999999999894e-04,7.399999999999999894e-04
1.067393017000000022e+01,1.076000000000000047e-02,6.300000000000000261e-04,6.300000000000000261e-04
1.141368008000000067e+01,8.460999999999999771e-03,5.299999999999999807e-04,5.299999999999999807e-04
1.218859959000000082e+01,7.191000000000000343e-03,4.699999999999999859e-04,4.699999999999999859e-04
1.299353027000000083e+01,6.008999999999999585e-03,4.099999999999999912e-04,4.099999999999999912e-04
1.382361983999999921e+01,4.627000000000000036e-03,3.499999999999999964e-04,3.499999999999999964e-04
1.468826007999999916e+01,3.729999999999999809e-03,2.999999999999999737e-04,2.999999999999999737e-04
1.558835982999999992e+01,3.344999999999999883e-03,2.799999999999999755e-04,2.799999999999999755e-04
1.651816940000000145e+01,2.455000000000000151e-03,2.300000000000000070e-04,2.300000000000000070e-04
1.748312950000000043e+01,2.497000000000000088e-03,2.200000000000000078e-04,2.200000000000000078e-04
1.847809982000000062e+01,2.139999999999999975e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.950794029000000052e+01,1.837000000000000091e-03,1.800000000000000113e-04,1.800000000000000113e-04
2.057777976999999936e+01,1.441000000000000007e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.168276978000000099e+01,1.325999999999999922e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.282751083000000136e+01,7.085999999999999851e-04,1.000000000000000048e-04,1.000000000000000048e-04
2.401251029999999886e+01,9.608000000000000438e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,8.396999999999999733e-04,9.899999999999999404e-05,9.899999999999999404e-05
2.656642914000000033e+01,5.714999999999999594e-04,8.000000000000000654e-05,8.000000000000000654e-05
2.795586013999999864e+01,6.652999999999999626e-04,8.200000000000000095e-05,8.200000000000000095e-05
2.943506049999999874e+01,4.363999999999999824e-04,6.399999999999999710e-05,6.399999999999999710e-05
3.100455093000000062e+01,3.936000000000000262e-04,6.000000000000000152e-05,6.000000000000000152e-05
3.266381073000000157e+01,4.489000000000000152e-04,5.899999999999999754e-05,5.899999999999999754e-05
3.443283843999999760e+01,2.888000000000000267e-04,4.699999999999999724e-05,4.699999999999999724e-05
3.632191849000000161e+01,3.040000000000000167e-04,4.699999999999999724e-05,4.699999999999999724e-05
3.833589934999999826e+01,2.865999999999999733e-04,4.300000000000000165e-05,4.300000000000000165e-05
4.048479079999999897e+01,1.633999999999999873e-04,3.199999999999999855e-05,3.199999999999999855e-05
4.278831862999999913e+01,1.849999999999999973e-04,3.199999999999999855e-05,3.199999999999999855e-05
4.526676178000000306e+01,1.106999999999999938e-04,2.500000000000000120e-05,2.500000000000000120e-05
4.793014145000000070e+01,1.295000000000000036e-04,2.599999999999999840e-05,2.599999999999999840e-05
