E,F,err_pos,err_neg
1.110044956000000083e+00,1.146999955000000071e+00,6.899999800000000683e-02,6.899999800000000683e-02
1.334615945999999997e+00,1.049000025000000003e+00,5.099999899999999725e-02,5.099999899999999725e-02
1.584676981000000096e+00,8.765000099999999961e-01,3.500000000000000333e-02,3.500000000000000333e-02
1.854724049999999957e+00,6.880000229999999606e-01,2.500000000000000139e-02,2.500000000000000139e-02
2.149419068999999904e+00,5.235000250000000355e-01,1.700000100000000069e-02,1.700000100000000069e-02
2.474167109000000142e+00,3.934000129999999928e-01,1.299999999999999940e-02,1.299999999999999940e-02
2.819574117999999796e+00,3.183000089999999949e-01,1.000000000000000021e-02,1.000000000000000021e-02
3.174901961999999855e+00,2.486000060000000123e-01,8.200000000000000691e-03,8.200000000000000691e-03
3.540169001000000204e+00,1.956000029999999945e-01,6.700000000000000226e-03,6.700000000000000226e-03
3.920152902999999966e+00,1.571999940000000096e-01,5.400000000000000286e-03,5.400000000000000286e-03
4.324904918999999737e+00,1.216000019999999987e-01,4.400000000000000265e-03,4.400000000000000265e-03
4.764451980999999670e+00,9.679999899999999768e-02,3.500000000000000073e-03,3.500000000000000073e-03
5.239274979000000165e+00,7.301999600000000368e-02,2.799999999999999972e-03,2.799999999999999972e-03
5.739337920999999731e+00,6.232000099999999987e-02,2.299999999999999961e-03,2.299999999999999961e-03
6.264183998000000031e+00,4.679999900000000185e-02,1.899999999999999996e-03,1.899999999999999996e-03
6.814249991999999700e+00,3.449999900000000341e-02,1.500000000000000031e-03,1.500000000000000031e-03
7.389113903000000150e+00,2.911000000000000046e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.311999899999999872e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.900999999999999912e-02,9.300000000000000541e-04,9.300000000000000541e-04
9.278955460000000599e+00,1.456999999999999962e-02,7.799999999999999859e-04,7.799999999999999859e-04
9.963854789999999184e+00,1.191000000000000045e-02,6.800000000000000488e-04,6.800000000000000488e-04
1.067393017000000022e+01,1.052999999999999943e-02,6.099999999999999737e-04,6.099999999999999737e-04
1.141368008000000067e+01,8.243000000000000327e-03,5.100000000000000366e-04,5.100000000000000366e-04
1.218859959000000082e+01,7.199999999999999803e-03,4.600000000000000139e-04,4.600000000000000139e-04
1.299353027000000083e+01,5.217000000000000283e-03,3.800000000000000209e-04,3.800000000000000209e-04
1.382361983999999921e+01,3.884999999999999998e-03,3.200000000000000262e-04,3.200000000000000262e-04
1.468826007999999916e+01,4.237999999999999580e-03,3.200000000000000262e-04,3.200000000000000262e-04
1.558835982999999992e+01,3.225000000000000002e-03,2.700000000000000035e-04,2.700000000000000035e-04
1.651816940000000145e+01,2.360999999999999818e-03,2.200000000000000078e-04,2.200000000000000078e-04
1.748312950000000043e+01,2.077999999999999986e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.847809982000000062e+01,2.096000000000000207e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.950794029000000052e+01,1.814000000000000074e-03,1.800000000000000113e-04,1.800000000000000113e-04
2.057777976999999936e+01,1.564999999999999985e-03,1.600000000000000131e-04,1.600000000000000131e-04
2.168276978000000099e+01,1.002000000000000069e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.282751083000000136e+01,1.118999999999999986e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.401251029999999886e+01,1.021999999999999905e-03,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,6.694999999999999563e-04,9.000000000000000567e-05,9.000000000000000567e-05
2.656642914000000033e+01,6.089000000000000011e-04,8.100000000000000375e-05,8.100000000000000375e-05
2.795586013999999864e+01,4.983999999999999715e-04,7.100000000000000462e-05,7.100000000000000462e-05
2.943506049999999874e+01,5.002000000000000153e-04,6.799999999999999946e-05,6.799999999999999946e-05
3.100455093000000062e+01,3.865000000000000163e-04,5.899999999999999754e-05,5.899999999999999754e-05
3.266381073000000157e+01,3.025999999999999827e-04,5.000000000000000240e-05,5.000000000000000240e-05
3.443283843999999760e+01,2.845999999999999789e-04,4.600000000000000004e-05,4.600000000000000004e-05
3.632191849000000161e+01,3.234000000000000004e-04,4.800000000000000122e-05,4.800000000000000122e-05
3.833589934999999826e+01,1.907000000000000004e-04,3.600000000000000091e-05,3.600000000000000091e-05
4.048479079999999897e+01,1.911000000000000101e-04,3.499999999999999693e-05,3.499999999999999693e-05
4.278831862999999913e+01,1.106000000000000049e-04,2.599999999999999840e-05,2.599999999999999840e-05
4.526676178000000306e+01,1.568999999999999919e-04,3.000000000000000076e-05,3.000000000000000076e-05
4.793014145000000070e+01,1.181999999999999999e-04,2.500000000000000120e-05,2.500000000000000120e-05
