E,F,err_pos,err_neg
1.110044956000000083e+00,2.052999972999999923e+00,9.499999900000000164e-02,9.499999900000000164e-02
1.334615945999999997e+00,1.549000025000000003e+00,6.400000299999999975e-02,6.400000299999999975e-02
1.584676981000000096e+00,1.248999952999999996e+00,4.300000100000000297e-02,4.300000100000000297e-02
1.854724049999999957e+00,8.791999820000000465e-01,2.800000100000000006e-02,2.800000100000000006e-02
2.149419068999999904e+00,7.027999759999999929e-01,2.100000000000000130e-02,2.100000000000000130e-02
2.474167109000000142e+00,5.094000100000000142e-01,1.499999999999999944e-02,1.499999999999999944e-02
2.819574117999999796e+00,3.977999990000000152e-01,1.200000000000000025e-02,1.200000000000000025e-02
3.174901961999999855e+00,2.930999989999999999e-01,8.999999999999999320e-03,8.999999999999999320e-03
3.540169001000000204e+00,2.325000020000000112e-01,7.300000000000000065e-03,7.300000000000000065e-03
3.920152902999999966e+00,1.737000049999999907e-01,5.799999999999999600e-03,5.799999999999999600e-03
4.324904918999999737e+00,1.286000009999999916e-01,4.499999999999999660e-03,4.499999999999999660e-03
4.764451980999999670e+00,1.115000020000000008e-01,3.799999999999999992e-03,3.799999999999999992e-03
5.239274979000000165e+00,7.739999899999999711e-02,2.899999999999999800e-03,2.899999999999999800e-03
5.739337920999999731e+00,6.244000000000000244e-02,2.399999999999999790e-03,2.399999999999999790e-03
6.264183998000000031e+00,4.701999899999999982e-02,1.899999999999999996e-03,1.899999999999999996e-03
6.814249991999999700e+00,3.759999900000000200e-02,1.600000000000000077e-03,1.600000000000000077e-03
7.389113903000000150e+00,2.944999900000000101e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.419999999999999929e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.628999999999999893e-02,8.700000000000000051e-04,8.700000000000000051e-04
9.278955460000000599e+00,1.459000000000000054e-02,7.900000000000000121e-04,7.900000000000000121e-04
9.963854789999999184e+00,1.281999999999999980e-02,6.999999999999999929e-04,6.999999999999999929e-04
1.067393017000000022e+01,9.433000000000000412e-03,5.699999999999999772e-04,5.699999999999999772e-04
1.141368008000000067e+01,8.571999999999999759e-03,5.199999999999999544e-04,5.199999999999999544e-04
1.218859959000000082e+01,6.782999999999999967e-03,4.499999999999999877e-04,4.499999999999999877e-04
1.299353027000000083e+01,5.675000000000000357e-03,3.899999999999999929e-04,3.899999999999999929e-04
1.382361983999999921e+01,4.511000000000000253e-03,3.400000000000000244e-04,3.400000000000000244e-04
1.468826007999999916e+01,3.380000000000000192e-03,2.799999999999999755e-04,2.799999999999999755e-04
1.558835982999999992e+01,3.507000000000000135e-03,2.799999999999999755e-04,2.799999999999999755e-04
1.651816940000000145e+01,2.573000000000000200e-03,2.300000000000000070e-04,2.300000000000000070e-04
1.748312950000000043e+01,2.044999999999999943e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.847809982000000062e+01,1.825999999999999932e-03,1.800000000000000113e-04,1.800000000000000113e-04
1.950794029000000052e+01,1.665000000000000030e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.057777976999999936e+01,1.175000000000000046e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.168276978000000099e+01,1.271999999999999910e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.282751083000000136e+01,8.727000000000000165e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.401251029999999886e+01,1.046000000000000055e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.525189018000000019e+01,7.956999999999999880e-04,9.500000000000000523e-05,9.500000000000000523e-05
2.656642914000000033e+01,5.561999999999999670e-04,7.700000000000000139e-05,7.700000000000000139e-05
2.795586013999999864e+01,4.592999999999999969e-04,6.700000000000000226e-05,6.700000000000000226e-05
2.943506049999999874e+01,4.791999999999999927e-04,6.600000000000000506e-05,6.600000000000000506e-05
3.100455093000000062e+01,3.748000000000000029e-04,5.700000000000000314e-05,5.700000000000000314e-05
3.266381073000000157e+01,3.152000000000000179e-04,4.899999999999999842e-05,4.899999999999999842e-05
3.443283843999999760e+01,2.908000000000000211e-04,4.600000000000000004e-05,4.600000000000000004e-05
3.632191849000000161e+01,2.476000000000000011e-04,4.100000000000000047e-05,4.100000000000000047e-05
3.833589934999999826e+01,2.674999999999999969e-04,4.100000000000000047e-05,4.100000000000000047e-05
4.048479079999999897e+01,1.788000000000000093e-04,3.300000000000000253e-05,3.300000000000000253e-05
4.278831862999999913e+01,1.704999999999999973e-04,3.100000000000000135e-05,3.100000000000000135e-05
4.526676178000000306e+01,1.440000000000000036e-04,2.799999999999999958e-05,2.799999999999999958e-05
4.793014145000000070e+01,1.443000000000000109e-04,2.699999999999999899e-05,2.699999999999999899e-05
