E,F,err_pos,err_neg
1.110044956000000083e+00,2.236999989000000078e+00,1.000000010000000050e-01,1.000000010000000050e-01
1.334615945999999997e+00,1.891999959999999925e+00,7.100000200000000650e-02,7.100000200000000650e-02
1.584676981000000096e+00,1.371000050999999997e+00,4.599999999999999922e-02,4.599999999999999922e-02
1.854724049999999957e+00,9.873999949999999748e-01,3.099999900000000030e-02,3.099999900000000030e-02
2.149419068999999904e+00,7.046999929999999690e-01,2.100000000000000130e-02,2.100000000000000130e-02
2.474167109000000142e+00,5.648999810000000510e-01,1.600000099999999981e-02,1.600000099999999981e-02
2.819574117999999796e+00,4.115999940000000246e-01,1.200000000000000025e-02,1.200000000000000025e-02
3.174901961999999855e+00,3.136000039999999878e-01,9.400000000000000369e-03,9.400000000000000369e-03
3.540169001000000204e+00,2.366999979999999948e-01,7.499999999999999722e-03,7.499999999999999722e-03
3.920152902999999966e+00,1.832000020000000007e-01,6.000000000000000125e-03,6.000000000000000125e-03
4.324904918999999737e+00,1.407999990000000090e-01,4.799999999999999580e-03,4.799999999999999580e-03
4.764451980999999670e+00,1.046999990000000019e-01,3.700000000000000164e-03,3.700000000000000164e-03
5.239274979000000165e+00,8.100000000000000255e-02,3.000000000000000062e-03,3.000000000000000062e-03
5.739337920999999731e+00,6.707000000000000461e-02,2.500000000000000052e-03,2.500000000000000052e-03
6.264183998000000031e+00,4.825000100000000069e-02,1.899999999999999996e-03,1.899999999999999996e-03
6.814249991999999700e+00,3.883999999999999952e-02,1.600000000000000077e-03,1.600000000000000077e-03
7.389113903000000150e+00,3.078000100000000128e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.411999899999999961e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.861000100000000101e-02,9.200000000000000278e-04,9.200000000000000278e-04
9.278955460000000599e+00,1.631000100000000105e-02,8.300000000000000086e-04,8.300000000000000086e-04
9.963854789999999184e+00,1.399000000000000070e-02,7.299999999999999632e-04,7.299999999999999632e-04
1.067393017000000022e+01,1.007000000000000083e-02,5.999999999999999474e-04,5.999999999999999474e-04
1.141368008000000067e+01,8.458999999999999506e-03,5.299999999999999807e-04,5.299999999999999807e-04
1.218859959000000082e+01,6.806999999999999683e-03,4.499999999999999877e-04,4.499999999999999877e-04
1.299353027000000083e+01,5.498000000000000283e-03,3.899999999999999929e-04,3.899999999999999929e-04
1.382361983999999921e+01,4.793000000000000385e-03,3.499999999999999964e-04,3.499999999999999964e-04
1.468826007999999916e+01,3.965999999999999907e-03,3.099999999999999999e-04,3.099999999999999999e-04
1.558835982999999992e+01,2.879000000000000049e-03,2.599999999999999772e-04,2.599999999999999772e-04
1.651816940000000145e+01,2.481000000000000132e-03,2.300000000000000070e-04,2.300000000000000070e-04
1.748312950000000043e+01,2.096999999999999906e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.847809982000000062e+01,1.843000000000000020e-03,1.800000000000000113e-04,1.800000000000000113e-04
1.950794029000000052e+01,1.804000000000000048e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.057777976999999936e+01,1.902000000000000045e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.168276978000000099e+01,1.268000000000000030e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.282751083000000136e+01,1.098999999999999934e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.401251029999999886e+01,9.445999999999999753e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,6.430000000000000169e-04,8.700000000000000051e-05,8.700000000000000051e-05
2.656642914000000033e+01,8.040000000000000271e-04,9.200000000000000007e-05,9.200000000000000007e-05
2.795586013999999864e+01,4.905999999999999988e-04,6.999999999999999387e-05,6.999999999999999387e-05
2.943506049999999874e+01,5.546000000000000365e-04,6.999999999999999387e-05,6.999999999999999387e-05
3.100455093000000062e+01,3.924999999999999995e-04,5.800000000000000034e-05,5.800000000000000034e-05
3.266381073000000157e+01,4.303999999999999992e-04,5.800000000000000034e-05,5.800000000000000034e-05
3.443283843999999760e+01,2.999000000000000255e-04,4.699999999999999724e-05,4.699999999999999724e-05
3.632191849000000161e+01,3.503000000000000037e-04,4.899999999999999842e-05,4.899999999999999842e-05
3.833589934999999826e+01,3.306000000000000128e-04,4.600000000000000004e-05,4.600000000000000004e-05
4.048479079999999897e+01,2.251999999999999987e-04,3.699999999999999811e-05,3.699999999999999811e-05
4.278831862999999913e+01,9.480000000000000037e-05,2.400000000000000061e-05,2.400000000000000061e-05
4.526676178000000306e+01,1.723999999999999892e-04,3.000000000000000076e-05,3.000000000000000076e-05
4.793014145000000070e+01,1.422999999999999894e-04,2.599999999999999840e-05,2.599999999999999840e-05
