E,F,err_pos,err_neg
1.430000000000000021e-02,2.520000000000000000e+02,2.820000000000000000e+02,2.820000000000000000e+02
2.390000000000000110e-02,1.090000000000000000e+02,1.090000000000000000e+02,1.090000000000000000e+02
4.239999900000000072e-02,1.660000038000000089e+01,6.079999923999999822e+01,6.079999923999999822e+01
1.553999929999999863e-01,1.510000038000000089e+01,1.269999980999999956e+01,1.269999980999999956e+01
