E,F,err_pos,err_neg
6.899999800000000683e-02,1.280000000000000000e+02,1.050000000000000000e+02,1.050000000000000000e+02
1.250000000000000000e-01,1.190000000000000000e+02,3.329999923999999822e+01,3.329999923999999822e+01
2.800000009999999984e-01,1.850000000000000000e+01,8.140000343000000527e+00,8.140000343000000527e+00
6.299999950000000348e-01,4.500000000000000000e+00,3.329999924000000000e+00,3.329999924000000000e+00
1.230000019000000000e+00,2.299999951999999848e+00,7.129999999999999671e-01,7.129999999999999671e-01
2.700000048000000152e+00,3.700000050000000207e-01,1.553999929999999863e-01,1.553999929999999863e-01
6.000000000000000000e+00,1.499999999999999944e-02,5.200000099999999709e-02,5.200000099999999709e-02
1.100000000000000000e+01,8.399999900000000574e-02,1.075000019999999973e-01,1.075000019999999973e-01
