E,F,err_pos,err_neg
1.110044956000000083e+00,1.304999948000000076e+00,7.500000299999999565e-02,7.500000299999999565e-02
1.334615945999999997e+00,9.132000209999999729e-01,4.800000000000000100e-02,4.800000000000000100e-02
1.584676981000000096e+00,8.144999739999999600e-01,3.400000200000000139e-02,3.400000200000000139e-02
1.854724049999999957e+00,6.794000270000000175e-01,2.500000000000000139e-02,2.500000000000000139e-02
2.149419068999999904e+00,5.000000000000000000e-01,1.700000100000000069e-02,1.700000100000000069e-02
2.474167109000000142e+00,3.786999879999999874e-01,1.299999999999999940e-02,1.299999999999999940e-02
2.819574117999999796e+00,2.991000120000000262e-01,9.900000000000000813e-03,9.900000000000000813e-03
3.174901961999999855e+00,2.508000140000000155e-01,8.200000000000000691e-03,8.200000000000000691e-03
3.540169001000000204e+00,1.884000000000000119e-01,6.499999999999999702e-03,6.499999999999999702e-03
3.920152902999999966e+00,1.380999980000000016e-01,5.100000000000000366e-03,5.100000000000000366e-03
4.324904918999999737e+00,1.076999980000000051e-01,4.100000000000000346e-03,4.100000000000000346e-03
4.764451980999999670e+00,8.769000300000000248e-02,3.299999999999999982e-03,3.299999999999999982e-03
5.239274979000000165e+00,7.214000099999999527e-02,2.700000000000000143e-03,2.700000000000000143e-03
5.739337920999999731e+00,5.705000100000000296e-02,2.200000000000000133e-03,2.200000000000000133e-03
6.264183998000000031e+00,4.439999900000000249e-02,1.799999999999999951e-03,1.799999999999999951e-03
6.814249991999999700e+00,3.398000100000000273e-02,1.500000000000000031e-03,1.500000000000000031e-03
7.389113903000000150e+00,2.772000100000000106e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.191999899999999904e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.763999999999999943e-02,8.899999999999999491e-04,8.899999999999999491e-04
9.278955460000000599e+00,1.409999999999999969e-02,7.699999999999999597e-04,7.699999999999999597e-04
9.963854789999999184e+00,1.095999999999999926e-02,6.499999999999999702e-04,6.499999999999999702e-04
1.067393017000000022e+01,9.967000000000000165e-03,5.900000000000000296e-04,5.900000000000000296e-04
1.141368008000000067e+01,7.799000000000000377e-03,5.000000000000000104e-04,5.000000000000000104e-04
1.218859959000000082e+01,6.852999999999999717e-03,4.499999999999999877e-04,4.499999999999999877e-04
1.299353027000000083e+01,5.079000000000000181e-03,3.699999999999999947e-04,3.699999999999999947e-04
1.382361983999999921e+01,4.133999999999999654e-03,3.299999999999999982e-04,3.299999999999999982e-04
1.468826007999999916e+01,3.103999999999999988e-03,2.700000000000000035e-04,2.700000000000000035e-04
1.558835982999999992e+01,2.909000000000000127e-03,2.500000000000000052e-04,2.500000000000000052e-04
1.651816940000000145e+01,2.622999999999999898e-03,2.300000000000000070e-04,2.300000000000000070e-04
1.748312950000000043e+01,1.962999999999999901e-03,1.900000000000000105e-04,1.900000000000000105e-04
1.847809982000000062e+01,1.516999999999999902e-03,1.700000000000000122e-04,1.700000000000000122e-04
1.950794029000000052e+01,1.487000000000000040e-03,1.600000000000000131e-04,1.600000000000000131e-04
2.057777976999999936e+01,1.209999999999999921e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.168276978000000099e+01,1.069000000000000072e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.282751083000000136e+01,1.033000000000000064e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.401251029999999886e+01,1.026000000000000002e-03,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,7.632999999999999594e-04,9.500000000000000523e-05,9.500000000000000523e-05
2.656642914000000033e+01,5.504999999999999911e-04,7.600000000000000418e-05,7.600000000000000418e-05
2.795586013999999864e+01,4.680999999999999940e-04,6.700000000000000226e-05,6.700000000000000226e-05
2.943506049999999874e+01,4.901999999999999890e-04,6.700000000000000226e-05,6.700000000000000226e-05
3.100455093000000062e+01,4.558000000000000202e-04,6.200000000000000270e-05,6.200000000000000270e-05
3.266381073000000157e+01,4.225000000000000240e-04,5.700000000000000314e-05,5.700000000000000314e-05
3.443283843999999760e+01,2.648999999999999879e-04,4.300000000000000165e-05,4.300000000000000165e-05
3.632191849000000161e+01,2.504000000000000149e-04,4.100000000000000047e-05,4.100000000000000047e-05
3.833589934999999826e+01,2.215999999999999925e-04,3.699999999999999811e-05,3.699999999999999811e-05
4.048479079999999897e+01,1.989000000000000100e-04,3.499999999999999693e-05,3.499999999999999693e-05
4.278831862999999913e+01,1.258999999999999974e-04,2.599999999999999840e-05,2.599999999999999840e-05
4.526676178000000306e+01,2.108000000000000010e-04,3.399999999999999973e-05,3.399999999999999973e-05
4.793014145000000070e+01,1.919000000000000024e-04,3.000000000000000076e-05,3.000000000000000076e-05
