E,F,err_pos,err_neg
1.110044956000000083e+00,2.273000001999999853e+00,1.000000010000000050e-01,1.000000010000000050e-01
1.334615945999999997e+00,1.697999953999999923e+00,6.800000400000000278e-02,6.800000400000000278e-02
1.584676981000000096e+00,1.277999996999999999e+00,4.500000199999999728e-02,4.500000199999999728e-02
1.854724049999999957e+00,9.659000039999999787e-01,3.099999900000000030e-02,3.099999900000000030e-02
2.149419068999999904e+00,6.808999780000000168e-01,2.100000000000000130e-02,2.100000000000000130e-02
2.474167109000000142e+00,5.236999989999999716e-01,1.499999999999999944e-02,1.499999999999999944e-02
2.819574117999999796e+00,3.781000079999999874e-01,1.200000000000000025e-02,1.200000000000000025e-02
3.174901961999999855e+00,2.946999969999999913e-01,9.299999999999999239e-03,9.299999999999999239e-03
3.540169001000000204e+00,2.345999930000000067e-01,7.599999999999999985e-03,7.599999999999999985e-03
3.920152902999999966e+00,1.740999970000000063e-01,5.899999999999999863e-03,5.899999999999999863e-03
4.324904918999999737e+00,1.354999990000000099e-01,4.799999999999999580e-03,4.799999999999999580e-03
4.764451980999999670e+00,1.029999999999999943e-01,3.700000000000000164e-03,3.700000000000000164e-03
5.239274979000000165e+00,8.202999800000000674e-02,3.000000000000000062e-03,3.000000000000000062e-03
5.739337920999999731e+00,6.005999800000000333e-02,2.399999999999999790e-03,2.399999999999999790e-03
6.264183998000000031e+00,5.081999999999999712e-02,2.000000000000000042e-03,2.000000000000000042e-03
6.814249991999999700e+00,3.550999999999999990e-02,1.500000000000000031e-03,1.500000000000000031e-03
7.389113903000000150e+00,2.971000000000000030e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.373999900000000121e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.890999999999999973e-02,9.399999999999999719e-04,9.399999999999999719e-04
9.278955460000000599e+00,1.392999999999999967e-02,7.799999999999999859e-04,7.799999999999999859e-04
9.963854789999999184e+00,1.106000000000000039e-02,6.599999999999999964e-04,6.599999999999999964e-04
1.067393017000000022e+01,8.890999999999999598e-03,5.599999999999999509e-04,5.599999999999999509e-04
1.141368008000000067e+01,8.706999999999999462e-03,5.299999999999999807e-04,5.299999999999999807e-04
1.218859959000000082e+01,6.591999999999999769e-03,4.499999999999999877e-04,4.499999999999999877e-04
1.299353027000000083e+01,5.527999999999999928e-03,3.899999999999999929e-04,3.899999999999999929e-04
1.382361983999999921e+01,3.869000000000000043e-03,3.200000000000000262e-04,3.200000000000000262e-04
1.468826007999999916e+01,3.494999999999999843e-03,2.900000000000000017e-04,2.900000000000000017e-04
1.558835982999999992e+01,2.883000000000000146e-03,2.599999999999999772e-04,2.599999999999999772e-04
1.651816940000000145e+01,2.549000000000000050e-03,2.300000000000000070e-04,2.300000000000000070e-04
1.748312950000000043e+01,2.357000000000000154e-03,2.200000000000000078e-04,2.200000000000000078e-04
1.847809982000000062e+01,1.869999999999999917e-03,1.900000000000000105e-04,1.900000000000000105e-04
1.950794029000000052e+01,1.660000000000000017e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.057777976999999936e+01,1.363000000000000062e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.168276978000000099e+01,1.105999999999999995e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.282751083000000136e+01,1.389000000000000044e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.401251029999999886e+01,9.604999999999999823e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,6.671999999999999546e-04,8.799999999999999771e-05,8.799999999999999771e-05
2.656642914000000033e+01,8.396999999999999733e-04,9.399999999999999448e-05,9.399999999999999448e-05
2.795586013999999864e+01,5.333000000000000067e-04,7.299999999999999903e-05,7.299999999999999903e-05
2.943506049999999874e+01,5.774999999999999968e-04,7.299999999999999903e-05,7.299999999999999903e-05
3.100455093000000062e+01,4.111000000000000179e-04,5.899999999999999754e-05,5.899999999999999754e-05
3.266381073000000157e+01,2.745000000000000044e-04,4.699999999999999724e-05,4.699999999999999724e-05
3.443283843999999760e+01,3.201999999999999768e-04,4.800000000000000122e-05,4.800000000000000122e-05
3.632191849000000161e+01,2.410000000000000033e-04,4.100000000000000047e-05,4.100000000000000047e-05
3.833589934999999826e+01,2.577999999999999780e-04,4.100000000000000047e-05,4.100000000000000047e-05
4.048479079999999897e+01,2.006999999999999995e-04,3.499999999999999693e-05,3.499999999999999693e-05
4.278831862999999913e+01,2.003999999999999922e-04,3.399999999999999973e-05,3.399999999999999973e-05
4.526676178000000306e+01,1.343999999999999871e-04,2.699999999999999899e-05,2.699999999999999899e-05
4.793014145000000070e+01,1.521000000000000108e-04,2.699999999999999899e-05,2.699999999999999899e-05
