E,F,err_pos,err_neg
1.110044956000000083e+00,1.529999971000000070e+00,7.900000399999999867e-02,7.900000399999999867e-02
1.334615945999999997e+00,1.294000030000000079e+00,5.700000000000000205e-02,5.700000000000000205e-02
1.584676981000000096e+00,1.029999971000000070e+00,3.799999899999999958e-02,3.799999899999999958e-02
1.854724049999999957e+00,7.457000019999999729e-01,2.500000000000000139e-02,2.500000000000000139e-02
2.149419068999999904e+00,5.789999959999999612e-01,1.799999899999999917e-02,1.799999899999999917e-02
2.474167109000000142e+00,4.359999900000000039e-01,1.299999999999999940e-02,1.299999999999999940e-02
2.819574117999999796e+00,3.393000070000000146e-01,1.000000000000000021e-02,1.000000000000000021e-02
3.174901961999999855e+00,2.560999990000000226e-01,8.300000000000000086e-03,8.300000000000000086e-03
3.540169001000000204e+00,2.052000019999999925e-01,6.799999999999999621e-03,6.799999999999999621e-03
3.920152902999999966e+00,1.512999979999999911e-01,5.400000000000000286e-03,5.400000000000000286e-03
4.324904918999999737e+00,1.172999960000000036e-01,4.300000000000000003e-03,4.300000000000000003e-03
4.764451980999999670e+00,9.773000299999999585e-02,3.500000000000000073e-03,3.500000000000000073e-03
5.239274979000000165e+00,7.174999999999999434e-02,2.700000000000000143e-03,2.700000000000000143e-03
5.739337920999999731e+00,5.872999899999999801e-02,2.299999999999999961e-03,2.299999999999999961e-03
6.264183998000000031e+00,4.513000000000000345e-02,1.799999999999999951e-03,1.799999999999999951e-03
6.814249991999999700e+00,3.853000000000000175e-02,1.600000000000000077e-03,1.600000000000000077e-03
7.389113903000000150e+00,3.102999899999999908e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.112000099999999936e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.856999999999999970e-02,9.200000000000000278e-04,9.200000000000000278e-04
9.278955460000000599e+00,1.529999999999999936e-02,8.099999999999999561e-04,8.099999999999999561e-04
9.963854789999999184e+00,1.176999999999999921e-02,6.700000000000000226e-04,6.700000000000000226e-04
1.067393017000000022e+01,1.000000000000000021e-02,5.900000000000000296e-04,5.900000000000000296e-04
1.141368008000000067e+01,8.040999999999999537e-03,5.100000000000000366e-04,5.100000000000000366e-04
1.218859959000000082e+01,6.692000000000000032e-03,4.400000000000000157e-04,4.400000000000000157e-04
1.299353027000000083e+01,6.414000000000000430e-03,4.200000000000000174e-04,4.200000000000000174e-04
1.382361983999999921e+01,4.697999999999999919e-03,3.499999999999999964e-04,3.499999999999999964e-04
1.468826007999999916e+01,4.210000000000000200e-03,3.099999999999999999e-04,3.099999999999999999e-04
1.558835982999999992e+01,3.418000000000000031e-03,2.799999999999999755e-04,2.799999999999999755e-04
1.651816940000000145e+01,2.678999999999999958e-03,2.300000000000000070e-04,2.300000000000000070e-04
1.748312950000000043e+01,2.164000000000000125e-03,2.100000000000000087e-04,2.100000000000000087e-04
1.847809982000000062e+01,2.187999999999999841e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.950794029000000052e+01,1.714000000000000029e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.057777976999999936e+01,1.415000000000000025e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.168276978000000099e+01,1.224999999999999960e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.282751083000000136e+01,1.097000000000000102e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.401251029999999886e+01,7.368000000000000200e-04,9.699999999999999963e-05,9.699999999999999963e-05
2.525189018000000019e+01,7.399999999999999894e-04,9.200000000000000007e-05,9.200000000000000007e-05
2.656642914000000033e+01,8.482999999999999655e-04,9.500000000000000523e-05,9.500000000000000523e-05
2.795586013999999864e+01,5.014999999999999927e-04,6.999999999999999387e-05,6.999999999999999387e-05
2.943506049999999874e+01,4.481999999999999981e-04,6.399999999999999710e-05,6.399999999999999710e-05
3.100455093000000062e+01,4.342999999999999855e-04,6.099999999999999872e-05,6.099999999999999872e-05
3.266381073000000157e+01,3.127000000000000114e-04,5.099999999999999960e-05,5.099999999999999960e-05
3.443283843999999760e+01,3.296999999999999909e-04,4.899999999999999842e-05,4.899999999999999842e-05
3.632191849000000161e+01,3.119999999999999944e-04,4.699999999999999724e-05,4.699999999999999724e-05
3.833589934999999826e+01,2.811000000000000022e-04,4.300000000000000165e-05,4.300000000000000165e-05
4.048479079999999897e+01,1.843000000000000074e-04,3.300000000000000253e-05,3.300000000000000253e-05
4.278831862999999913e+01,1.295000000000000036e-04,2.799999999999999958e-05,2.799999999999999958e-05
4.526676178000000306e+01,8.689999999999999808e-05,2.199999999999999943e-05,2.199999999999999943e-05
4.793014145000000070e+01,1.466999999999999880e-04,2.699999999999999899e-05,2.699999999999999899e-05
