E,F,err_pos,err_neg
1.110044956000000083e+00,1.432999968999999929e+00,8.200000200000000239e-02,8.200000200000000239e-02
1.334615945999999997e+00,1.141000031999999997e+00,5.700000000000000205e-02,5.700000000000000205e-02
1.584676981000000096e+00,9.718999860000000490e-01,3.999999900000000136e-02,3.999999900000000136e-02
1.854724049999999957e+00,6.895999910000000233e-01,2.700000099999999917e-02,2.700000099999999917e-02
2.149419068999999904e+00,5.663999920000000188e-01,2.000000000000000042e-02,2.000000000000000042e-02
2.474167109000000142e+00,4.113000039999999968e-01,1.400000000000000029e-02,1.400000000000000029e-02
2.819574117999999796e+00,3.115000130000000200e-01,1.099999999999999936e-02,1.099999999999999936e-02
3.174901961999999855e+00,2.612999979999999778e-01,8.999999999999999320e-03,8.999999999999999320e-03
3.540169001000000204e+00,1.891999990000000076e-01,7.000000000000000146e-03,7.000000000000000146e-03
3.920152902999999966e+00,1.506000010000000111e-01,5.700000000000000205e-03,5.700000000000000205e-03
4.324904918999999737e+00,1.272000070000000038e-01,4.700000000000000185e-03,4.700000000000000185e-03
4.764451980999999670e+00,9.672000299999999884e-02,3.700000000000000164e-03,3.700000000000000164e-03
5.239274979000000165e+00,8.077000099999999405e-02,3.099999999999999891e-03,3.099999999999999891e-03
5.739337920999999731e+00,5.533999900000000083e-02,2.299999999999999961e-03,2.299999999999999961e-03
6.264183998000000031e+00,4.592999799999999966e-02,1.899999999999999996e-03,1.899999999999999996e-03
6.814249991999999700e+00,3.776000100000000137e-02,1.600000000000000077e-03,1.600000000000000077e-03
7.389113903000000150e+00,3.189999999999999780e-02,1.399999999999999986e-03,1.399999999999999986e-03
7.989180088000000346e+00,2.302999999999999839e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.863000000000000073e-02,9.600000000000000243e-04,9.600000000000000243e-04
9.278955460000000599e+00,1.288000000000000082e-02,7.699999999999999597e-04,7.699999999999999597e-04
9.963854789999999184e+00,1.227999999999999925e-02,7.100000000000000191e-04,7.100000000000000191e-04
1.067393017000000022e+01,1.021000000000000033e-02,6.199999999999999999e-04,6.199999999999999999e-04
1.141368008000000067e+01,8.734000000000000444e-03,5.500000000000000331e-04,5.500000000000000331e-04
1.218859959000000082e+01,6.581000000000000044e-03,4.600000000000000139e-04,4.600000000000000139e-04
1.299353027000000083e+01,5.304999999999999820e-03,4.000000000000000192e-04,4.000000000000000192e-04
1.382361983999999921e+01,4.887999999999999984e-03,3.699999999999999947e-04,3.699999999999999947e-04
1.468826007999999916e+01,4.488999999999999935e-03,3.400000000000000244e-04,3.400000000000000244e-04
1.558835982999999992e+01,3.125000000000000173e-03,2.799999999999999755e-04,2.799999999999999755e-04
1.651816940000000145e+01,2.704999999999999939e-03,2.500000000000000052e-04,2.500000000000000052e-04
1.748312950000000043e+01,2.582000000000000094e-03,2.300000000000000070e-04,2.300000000000000070e-04
1.847809982000000062e+01,1.889000000000000054e-03,1.900000000000000105e-04,1.900000000000000105e-04
1.950794029000000052e+01,2.044999999999999943e-03,1.900000000000000105e-04,1.900000000000000105e-04
2.057777976999999936e+01,1.386000000000000079e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.168276978000000099e+01,1.304000000000000038e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.282751083000000136e+01,1.087999999999999991e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.401251029999999886e+01,8.161999999999999984e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,8.631000000000000000e-04,1.000000000000000048e-04,1.000000000000000048e-04
2.656642914000000033e+01,6.394000000000000378e-04,8.600000000000000331e-05,8.600000000000000331e-05
2.795586013999999864e+01,5.630999999999999721e-04,7.799999999999999859e-05,7.799999999999999859e-05
2.943506049999999874e+01,4.625000000000000205e-04,6.799999999999999946e-05,6.799999999999999946e-05
3.100455093000000062e+01,4.471999999999999738e-04,6.399999999999999710e-05,6.399999999999999710e-05
3.266381073000000157e+01,3.608999999999999903e-04,5.399999999999999798e-05,5.399999999999999798e-05
3.443283843999999760e+01,2.822999999999999772e-04,4.699999999999999724e-05,4.699999999999999724e-05
3.632191849000000161e+01,2.649999999999999903e-04,4.500000000000000283e-05,4.500000000000000283e-05
3.833589934999999826e+01,3.155999999999999734e-04,4.600000000000000004e-05,4.600000000000000004e-05
4.048479079999999897e+01,2.282999999999999927e-04,3.899999999999999929e-05,3.899999999999999929e-05
4.278831862999999913e+01,1.815999999999999960e-04,3.300000000000000253e-05,3.300000000000000253e-05
4.526676178000000306e+01,1.567999999999999895e-04,3.000000000000000076e-05,3.000000000000000076e-05
4.793014145000000070e+01,1.091999999999999980e-04,2.400000000000000061e-05,2.400000000000000061e-05
