E,F,err_pos,err_neg
5.449999809000000361e+00,7.599999799999999917e-02,1.600000099999999981e-02,1.600000099999999981e-02
7.159999846999999917e+00,4.050000000000000128e-02,7.000000000000000146e-03,7.000000000000000146e-03
1.109000014999999983e+01,9.199999999999999845e-03,2.099999999999999870e-03,2.099999999999999870e-03
1.894000052999999895e+01,1.000000000000000021e-03,5.199999999999999544e-04,5.199999999999999544e-04
3.452999877999999967e+01,2.100000000000000087e-04,1.900000000000000105e-04,1.900000000000000105e-04
