E,F,err_pos,err_neg
1.110044956000000083e+00,2.378999948999999781e+00,1.099999990000000011e-01,1.099999990000000011e-01
1.334615945999999997e+00,1.717000008000000078e+00,7.199999699999999614e-02,7.199999699999999614e-02
1.584676981000000096e+00,1.427999972999999923e+00,4.899999900000000241e-02,4.899999900000000241e-02
1.854724049999999957e+00,9.592999819999999955e-01,3.200000199999999961e-02,3.200000199999999961e-02
2.149419068999999904e+00,7.720000150000000394e-01,2.299999999999999961e-02,2.299999999999999961e-02
2.474167109000000142e+00,5.572999720000000323e-01,1.700000100000000069e-02,1.700000100000000069e-02
2.819574117999999796e+00,4.239000079999999948e-01,1.299999999999999940e-02,1.299999999999999940e-02
3.174901961999999855e+00,3.285000029999999849e-01,1.000000000000000021e-02,1.000000000000000021e-02
3.540169001000000204e+00,2.421000000000000096e-01,8.099999999999999561e-03,8.099999999999999561e-03
3.920152902999999966e+00,1.884000000000000119e-01,6.499999999999999702e-03,6.499999999999999702e-03
4.324904918999999737e+00,1.341000049999999943e-01,5.000000000000000104e-03,5.000000000000000104e-03
4.764451980999999670e+00,1.182999980000000034e-01,4.199999999999999740e-03,4.199999999999999740e-03
5.239274979000000165e+00,8.152999700000000682e-02,3.200000000000000153e-03,3.200000000000000153e-03
5.739337920999999731e+00,6.724999800000000527e-02,2.599999999999999881e-03,2.599999999999999881e-03
6.264183998000000031e+00,5.220999899999999999e-02,2.099999999999999870e-03,2.099999999999999870e-03
6.814249991999999700e+00,4.258000099999999927e-02,1.799999999999999951e-03,1.799999999999999951e-03
7.389113903000000150e+00,3.097000000000000100e-02,1.399999999999999986e-03,1.399999999999999986e-03
7.989180088000000346e+00,2.380999899999999836e-02,1.199999999999999895e-03,1.199999999999999895e-03
8.618874549999999246e+00,2.143000100000000060e-02,1.000000000000000021e-03,1.000000000000000021e-03
9.278955460000000599e+00,1.621999999999999831e-02,8.800000000000000313e-04,8.800000000000000313e-04
9.963854789999999184e+00,1.375999999999999966e-02,7.699999999999999597e-04,7.699999999999999597e-04
1.067393017000000022e+01,1.141000000000000000e-02,6.700000000000000226e-04,6.700000000000000226e-04
1.141368008000000067e+01,8.512999999999999734e-03,5.599999999999999509e-04,5.599999999999999509e-04
1.218859959000000082e+01,7.381000000000000408e-03,5.000000000000000104e-04,5.000000000000000104e-04
1.299353027000000083e+01,5.328000000000000271e-03,4.099999999999999912e-04,4.099999999999999912e-04
1.382361983999999921e+01,5.017999999999999891e-03,3.899999999999999929e-04,3.899999999999999929e-04
1.468826007999999916e+01,4.420000000000000318e-03,3.400000000000000244e-04,3.400000000000000244e-04
1.558835982999999992e+01,3.663000000000000023e-03,2.999999999999999737e-04,2.999999999999999737e-04
1.651816940000000145e+01,2.743000000000000212e-03,2.500000000000000052e-04,2.500000000000000052e-04
1.748312950000000043e+01,2.481000000000000132e-03,2.300000000000000070e-04,2.300000000000000070e-04
1.847809982000000062e+01,1.768000000000000040e-03,1.900000000000000105e-04,1.900000000000000105e-04
1.950794029000000052e+01,1.665000000000000030e-03,1.800000000000000113e-04,1.800000000000000113e-04
2.057777976999999936e+01,1.593999999999999931e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.168276978000000099e+01,1.348000000000000023e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.282751083000000136e+01,1.178000000000000011e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.401251029999999886e+01,7.715999999999999985e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,9.596999999999999628e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.656642914000000033e+01,7.322000000000000166e-04,9.500000000000000523e-05,9.500000000000000523e-05
2.795586013999999864e+01,4.583999999999999750e-04,7.200000000000000182e-05,7.200000000000000182e-05
2.943506049999999874e+01,4.816999999999999993e-04,7.100000000000000462e-05,7.100000000000000462e-05
3.100455093000000062e+01,4.541999999999999814e-04,6.499999999999999431e-05,6.499999999999999431e-05
3.266381073000000157e+01,4.452999999999999819e-04,6.299999999999999990e-05,6.299999999999999990e-05
3.443283843999999760e+01,2.783999999999999908e-04,4.699999999999999724e-05,4.699999999999999724e-05
3.632191849000000161e+01,2.563999999999999981e-04,4.500000000000000283e-05,4.500000000000000283e-05
3.833589934999999826e+01,2.169999999999999891e-04,4.000000000000000327e-05,4.000000000000000327e-05
4.048479079999999897e+01,2.645999999999999806e-04,4.199999999999999768e-05,4.199999999999999768e-05
4.278831862999999913e+01,2.327999999999999937e-04,3.899999999999999929e-05,3.899999999999999929e-05
4.526676178000000306e+01,1.418000000000000044e-04,2.900000000000000017e-05,2.900000000000000017e-05
4.793014145000000070e+01,1.635999999999999922e-04,3.000000000000000076e-05,3.000000000000000076e-05
