E,F,err_pos,err_neg
2.569999989999999790e-01,3.470000028999999930e+00,1.559999943000000000e+00,1.559999943000000000e+00
4.059999879999999783e-01,6.679999827999999695e+00,1.629999994999999924e+00,1.629999994999999924e+00
6.409999730000000007e-01,8.220000266999999639e+00,9.200000170000000033e-01,9.200000170000000033e-01
