E,F,err_pos,err_neg
1.110044956000000083e+00,2.631999969000000217e+00,1.099999990000000011e-01,1.099999990000000011e-01
1.334615945999999997e+00,1.963000059000000075e+00,7.699999999999999900e-02,7.699999999999999900e-02
1.584676981000000096e+00,1.430999993999999997e+00,5.099999899999999725e-02,5.099999899999999725e-02
1.854724049999999957e+00,1.055999993999999997e+00,3.400000200000000139e-02,3.400000200000000139e-02
2.149419068999999904e+00,7.716000079999999484e-01,2.299999999999999961e-02,2.299999999999999961e-02
2.474167109000000142e+00,5.823000069999999528e-01,1.700000100000000069e-02,1.700000100000000069e-02
2.819574117999999796e+00,4.458000060000000264e-01,1.299999999999999940e-02,1.299999999999999940e-02
3.174901961999999855e+00,3.185999990000000226e-01,9.900000000000000813e-03,9.900000000000000813e-03
3.540169001000000204e+00,2.493000029999999922e-01,8.000000000000000167e-03,8.000000000000000167e-03
3.920152902999999966e+00,1.941999939999999869e-01,6.400000000000000307e-03,6.400000000000000307e-03
4.324904918999999737e+00,1.446000040000000042e-01,5.000000000000000104e-03,5.000000000000000104e-03
4.764451980999999670e+00,1.114000009999999985e-01,3.899999999999999821e-03,3.899999999999999821e-03
5.239274979000000165e+00,8.459000299999999695e-02,3.099999999999999891e-03,3.099999999999999891e-03
5.739337920999999731e+00,5.988000000000000267e-02,2.399999999999999790e-03,2.399999999999999790e-03
6.264183998000000031e+00,5.226000000000000090e-02,2.000000000000000042e-03,2.000000000000000042e-03
6.814249991999999700e+00,3.843000199999999783e-02,1.600000000000000077e-03,1.600000000000000077e-03
7.389113903000000150e+00,2.985000100000000101e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.230999999999999997e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.846000000000000071e-02,9.399999999999999719e-04,9.399999999999999719e-04
9.278955460000000599e+00,1.486999999999999954e-02,8.099999999999999561e-04,8.099999999999999561e-04
9.963854789999999184e+00,1.191000000000000045e-02,6.899999999999999667e-04,6.899999999999999667e-04
1.067393017000000022e+01,1.016000000000000063e-02,5.999999999999999474e-04,5.999999999999999474e-04
1.141368008000000067e+01,8.241000000000000061e-03,5.199999999999999544e-04,5.199999999999999544e-04
1.218859959000000082e+01,7.570000000000000340e-03,4.800000000000000122e-04,4.800000000000000122e-04
1.299353027000000083e+01,5.642000000000000313e-03,4.000000000000000192e-04,4.000000000000000192e-04
1.382361983999999921e+01,5.216000000000000150e-03,3.699999999999999947e-04,3.699999999999999947e-04
1.468826007999999916e+01,3.989000000000000358e-03,3.099999999999999999e-04,3.099999999999999999e-04
1.558835982999999992e+01,2.847999999999999837e-03,2.599999999999999772e-04,2.599999999999999772e-04
1.651816940000000145e+01,2.524000000000000202e-03,2.300000000000000070e-04,2.300000000000000070e-04
1.748312950000000043e+01,2.402000000000000055e-03,2.200000000000000078e-04,2.200000000000000078e-04
1.847809982000000062e+01,1.861999999999999940e-03,1.900000000000000105e-04,1.900000000000000105e-04
1.950794029000000052e+01,1.445000000000000104e-03,1.600000000000000131e-04,1.600000000000000131e-04
2.057777976999999936e+01,1.445000000000000104e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.168276978000000099e+01,1.136000000000000074e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.282751083000000136e+01,1.000999999999999937e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.401251029999999886e+01,8.936000000000000366e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,7.692000000000000486e-04,9.600000000000000243e-05,9.600000000000000243e-05
2.656642914000000033e+01,6.744999999999999694e-04,8.500000000000000611e-05,8.500000000000000611e-05
2.795586013999999864e+01,6.373999999999999892e-04,8.000000000000000654e-05,8.000000000000000654e-05
2.943506049999999874e+01,4.966999999999999844e-04,6.700000000000000226e-05,6.700000000000000226e-05
3.100455093000000062e+01,4.663000000000000044e-04,6.299999999999999990e-05,6.299999999999999990e-05
3.266381073000000157e+01,4.574000000000000049e-04,6.000000000000000152e-05,6.000000000000000152e-05
3.443283843999999760e+01,3.730000000000000134e-04,5.199999999999999680e-05,5.199999999999999680e-05
3.632191849000000161e+01,3.509000000000000183e-04,5.000000000000000240e-05,5.000000000000000240e-05
3.833589934999999826e+01,2.190000000000000106e-04,3.800000000000000209e-05,3.800000000000000209e-05
4.048479079999999897e+01,1.843000000000000074e-04,3.399999999999999973e-05,3.399999999999999973e-05
4.278831862999999913e+01,1.835999999999999904e-04,3.199999999999999855e-05,3.199999999999999855e-05
4.526676178000000306e+01,1.104000000000000001e-04,2.400000000000000061e-05,2.400000000000000061e-05
4.793014145000000070e+01,1.410000000000000120e-04,2.699999999999999899e-05,2.699999999999999899e-05
