E,F,err_pos,err_neg
1.110044956000000083e+00,1.773000002000000075e+00,9.000000399999999456e-02,9.000000399999999456e-02
1.334615945999999997e+00,1.424999952000000070e+00,6.300000099999999992e-02,6.300000099999999992e-02
1.584676981000000096e+00,1.139999986000000076e+00,4.300000100000000297e-02,4.300000100000000297e-02
1.854724049999999957e+00,8.941000099999999451e-01,2.999999899999999942e-02,2.999999899999999942e-02
2.149419068999999904e+00,6.521999840000000104e-01,2.100000000000000130e-02,2.100000000000000130e-02
2.474167109000000142e+00,4.828000069999999755e-01,1.499999999999999944e-02,1.499999999999999944e-02
2.819574117999999796e+00,3.578000069999999755e-01,1.099999999999999936e-02,1.099999999999999936e-02
3.174901961999999855e+00,2.874999939999999810e-01,9.299999999999999239e-03,9.299999999999999239e-03
3.540169001000000204e+00,2.178000059999999904e-01,7.300000000000000065e-03,7.300000000000000065e-03
3.920152902999999966e+00,1.641000059999999927e-01,5.799999999999999600e-03,5.799999999999999600e-03
4.324904918999999737e+00,1.217999980000000065e-01,4.499999999999999660e-03,4.499999999999999660e-03
4.764451980999999670e+00,9.839999700000000293e-02,3.700000000000000164e-03,3.700000000000000164e-03
5.239274979000000165e+00,7.669000300000000658e-02,2.899999999999999800e-03,2.899999999999999800e-03
5.739337920999999731e+00,6.413000100000000592e-02,2.500000000000000052e-03,2.500000000000000052e-03
6.264183998000000031e+00,4.828000100000000294e-02,2.000000000000000042e-03,2.000000000000000042e-03
6.814249991999999700e+00,3.595000100000000226e-02,1.600000000000000077e-03,1.600000000000000077e-03
7.389113903000000150e+00,2.838999999999999857e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.377999899999999958e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.684000000000000080e-02,8.999999999999999754e-04,8.999999999999999754e-04
9.278955460000000599e+00,1.552000000000000081e-02,8.199999999999999824e-04,8.199999999999999824e-04
9.963854789999999184e+00,1.186000000000000075e-02,6.899999999999999667e-04,6.899999999999999667e-04
1.067393017000000022e+01,1.022999999999999951e-02,6.099999999999999737e-04,6.099999999999999737e-04
1.141368008000000067e+01,8.224000000000000407e-03,5.199999999999999544e-04,5.199999999999999544e-04
1.218859959000000082e+01,6.922000000000000201e-03,4.600000000000000139e-04,4.600000000000000139e-04
1.299353027000000083e+01,5.873999999999999881e-03,4.099999999999999912e-04,4.099999999999999912e-04
1.382361983999999921e+01,4.789999999999999987e-03,3.600000000000000227e-04,3.600000000000000227e-04
1.468826007999999916e+01,4.245999999999999774e-03,3.200000000000000262e-04,3.200000000000000262e-04
1.558835982999999992e+01,3.090999999999999998e-03,2.700000000000000035e-04,2.700000000000000035e-04
1.651816940000000145e+01,2.320000000000000014e-03,2.200000000000000078e-04,2.200000000000000078e-04
1.748312950000000043e+01,2.151000000000000134e-03,2.100000000000000087e-04,2.100000000000000087e-04
1.847809982000000062e+01,2.049000000000000040e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.950794029000000052e+01,1.616000000000000032e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.057777976999999936e+01,1.660999999999999933e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.168276978000000099e+01,1.245999999999999929e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.282751083000000136e+01,1.132999999999999893e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.401251029999999886e+01,7.730999999999999808e-04,1.000000000000000048e-04,1.000000000000000048e-04
2.525189018000000019e+01,7.690000000000000438e-04,9.500000000000000523e-05,9.500000000000000523e-05
2.656642914000000033e+01,7.098999999999999625e-04,8.700000000000000051e-05,8.700000000000000051e-05
2.795586013999999864e+01,5.806999999999999662e-04,7.799999999999999859e-05,7.799999999999999859e-05
2.943506049999999874e+01,4.801000000000000146e-04,6.600000000000000506e-05,6.600000000000000506e-05
3.100455093000000062e+01,4.937999999999999681e-04,6.499999999999999431e-05,6.499999999999999431e-05
3.266381073000000157e+01,3.174000000000000172e-04,5.099999999999999960e-05,5.099999999999999960e-05
3.443283843999999760e+01,2.598999999999999748e-04,4.399999999999999886e-05,4.399999999999999886e-05
3.632191849000000161e+01,1.934000000000000118e-04,3.699999999999999811e-05,3.699999999999999811e-05
3.833589934999999826e+01,2.705000000000000156e-04,4.300000000000000165e-05,4.300000000000000165e-05
4.048479079999999897e+01,1.755000000000000104e-04,3.300000000000000253e-05,3.300000000000000253e-05
4.278831862999999913e+01,1.934999999999999871e-04,3.300000000000000253e-05,3.300000000000000253e-05
4.526676178000000306e+01,1.201999999999999943e-04,2.599999999999999840e-05,2.599999999999999840e-05
4.793014145000000070e+01,1.482999999999999997e-04,2.699999999999999899e-05,2.699999999999999899e-05
