E,F,err_pos,err_neg
1.110044956000000083e+00,1.000000000000000000e+00,7.100000200000000650e-02,7.100000200000000650e-02
1.334615945999999997e+00,9.244999889999999665e-01,5.200000099999999709e-02,5.200000099999999709e-02
1.584676981000000096e+00,7.222999930000000290e-01,3.500000000000000333e-02,3.500000000000000333e-02
1.854724049999999957e+00,6.198999880000000129e-01,2.500000000000000139e-02,2.500000000000000139e-02
2.149419068999999904e+00,4.771000149999999884e-01,1.799999899999999917e-02,1.799999899999999917e-02
2.474167109000000142e+00,3.957000079999999920e-01,1.400000000000000029e-02,1.400000000000000029e-02
2.819574117999999796e+00,3.037000000000000255e-01,1.099999999999999936e-02,1.099999999999999936e-02
3.174901961999999855e+00,2.389999929999999939e-01,8.699999999999999400e-03,8.699999999999999400e-03
3.540169001000000204e+00,1.897999939999999996e-01,7.100000000000000408e-03,7.100000000000000408e-03
3.920152902999999966e+00,1.555999959999999904e-01,5.899999999999999863e-03,5.899999999999999863e-03
4.324904918999999737e+00,1.263999939999999877e-01,4.799999999999999580e-03,4.799999999999999580e-03
4.764451980999999670e+00,9.062000400000000400e-02,3.700000000000000164e-03,3.700000000000000164e-03
5.239274979000000165e+00,7.655999800000000410e-02,3.099999999999999891e-03,3.099999999999999891e-03
5.739337920999999731e+00,6.408999899999999472e-02,2.599999999999999881e-03,2.599999999999999881e-03
6.264183998000000031e+00,4.721000000000000196e-02,2.000000000000000042e-03,2.000000000000000042e-03
6.814249991999999700e+00,3.401999900000000215e-02,1.600000000000000077e-03,1.600000000000000077e-03
7.389113903000000150e+00,2.799000000000000099e-02,1.399999999999999986e-03,1.399999999999999986e-03
7.989180088000000346e+00,2.299000000000000002e-02,1.199999999999999895e-03,1.199999999999999895e-03
8.618874549999999246e+00,1.772999899999999976e-02,9.799999999999999684e-04,9.799999999999999684e-04
9.278955460000000599e+00,1.779000099999999973e-02,9.300000000000000541e-04,9.300000000000000541e-04
9.963854789999999184e+00,1.221999999999999996e-02,7.399999999999999894e-04,7.399999999999999894e-04
1.067393017000000022e+01,9.461000000000000659e-03,6.199999999999999999e-04,6.199999999999999999e-04
1.141368008000000067e+01,8.940000000000000030e-03,5.800000000000000034e-04,5.800000000000000034e-04
1.218859959000000082e+01,7.577000000000000401e-03,5.100000000000000366e-04,5.100000000000000366e-04
1.299353027000000083e+01,6.061000000000000415e-03,4.400000000000000157e-04,4.400000000000000157e-04
1.382361983999999921e+01,4.818000000000000234e-03,3.800000000000000209e-04,3.800000000000000209e-04
1.468826007999999916e+01,3.886000000000000131e-03,3.299999999999999982e-04,3.299999999999999982e-04
1.558835982999999992e+01,3.237999999999999993e-03,2.900000000000000017e-04,2.900000000000000017e-04
1.651816940000000145e+01,2.675999999999999993e-03,2.500000000000000052e-04,2.500000000000000052e-04
1.748312950000000043e+01,2.181000000000000213e-03,2.200000000000000078e-04,2.200000000000000078e-04
1.847809982000000062e+01,1.918999999999999916e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.950794029000000052e+01,1.704000000000000003e-03,1.800000000000000113e-04,1.800000000000000113e-04
2.057777976999999936e+01,1.472999999999999917e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.168276978000000099e+01,1.008999999999999914e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.282751083000000136e+01,9.950000000000000077e-04,1.299999999999999886e-04,1.299999999999999886e-04
2.401251029999999886e+01,8.222000000000000359e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,7.872000000000000525e-04,1.000000000000000048e-04,1.000000000000000048e-04
2.656642914000000033e+01,6.003000000000000089e-04,8.700000000000000051e-05,8.700000000000000051e-05
2.795586013999999864e+01,6.633999999999999706e-04,8.799999999999999771e-05,8.799999999999999771e-05
2.943506049999999874e+01,4.167999999999999938e-04,6.700000000000000226e-05,6.700000000000000226e-05
3.100455093000000062e+01,4.850000000000000253e-04,6.799999999999999946e-05,6.799999999999999946e-05
3.266381073000000157e+01,3.596000000000000130e-04,5.700000000000000314e-05,5.700000000000000314e-05
3.443283843999999760e+01,3.491999999999999770e-04,5.500000000000000196e-05,5.500000000000000196e-05
3.632191849000000161e+01,2.781999999999999859e-04,4.699999999999999724e-05,4.699999999999999724e-05
3.833589934999999826e+01,2.291000000000000122e-04,4.199999999999999768e-05,4.199999999999999768e-05
4.048479079999999897e+01,2.815000000000000119e-04,4.500000000000000283e-05,4.500000000000000283e-05
4.278831862999999913e+01,2.473999999999999962e-04,4.100000000000000047e-05,4.100000000000000047e-05
4.526676178000000306e+01,2.490999999999999833e-04,4.000000000000000327e-05,4.000000000000000327e-05
4.793014145000000070e+01,1.607000000000000030e-04,3.000000000000000076e-05,3.000000000000000076e-05
