E,F,err_pos,err_neg
7.510000229000000083e+00,2.000000000000000042e-02,8.999999999999999320e-03,8.999999999999999320e-03
9.479999541999999835e+00,1.400000000000000029e-02,6.000000000000000125e-03,6.000000000000000125e-03
1.223999977000000072e+01,1.099999999999999936e-02,4.000000000000000083e-03,4.000000000000000083e-03
1.597999953999999967e+01,3.799999999999999992e-03,1.699999999999999905e-03,1.699999999999999905e-03
