E,F,err_pos,err_neg
4.000000000000000222e-01,2.999999999999999889e-02,8.000000000000000167e-03,8.000000000000000167e-03
2.190889999999999915e+01,5.000000000000000240e-05,5.000000000000000240e-05,5.000000000000000240e-05
3.386740000000000350e+01,2.000000000000000164e-05,1.000000000000000082e-05,1.000000000000000082e-05
4.773890000000000100e+01,2.699999999999999899e-05,1.200000000000000030e-05,1.200000000000000030e-05
7.457210000000000605e+01,3.000000000000000076e-06,3.000000000000000076e-06,3.000000000000000076e-06
