E,F,err_pos,err_neg
1.110044956000000083e+00,2.309999942999999778e+00,1.000000010000000050e-01,1.000000010000000050e-01
1.334615945999999997e+00,1.988999962999999926e+00,7.500000299999999565e-02,7.500000299999999565e-02
1.584676981000000096e+00,1.519000053000000072e+00,5.000000100000000225e-02,5.000000100000000225e-02
1.854724049999999957e+00,1.037999987999999929e+00,3.200000199999999961e-02,3.200000199999999961e-02
2.149419068999999904e+00,8.029000160000000497e-01,2.299999999999999961e-02,2.299999999999999961e-02
2.474167109000000142e+00,5.821999909999999723e-01,1.600000099999999981e-02,1.600000099999999981e-02
2.819574117999999796e+00,4.201999900000000232e-01,1.200000000000000025e-02,1.200000000000000025e-02
3.174901961999999855e+00,3.160000150000000230e-01,9.599999999999999159e-03,9.599999999999999159e-03
3.540169001000000204e+00,2.380000049999999867e-01,7.599999999999999985e-03,7.599999999999999985e-03
3.920152902999999966e+00,1.905999929999999953e-01,6.199999999999999782e-03,6.199999999999999782e-03
4.324904918999999737e+00,1.457999939999999883e-01,4.899999999999999842e-03,4.899999999999999842e-03
4.764451980999999670e+00,1.058999969999999957e-01,3.799999999999999992e-03,3.799999999999999992e-03
5.239274979000000165e+00,8.211000300000000085e-02,3.000000000000000062e-03,3.000000000000000062e-03
5.739337920999999731e+00,6.137999899999999759e-02,2.399999999999999790e-03,2.399999999999999790e-03
6.264183998000000031e+00,4.837999899999999992e-02,1.899999999999999996e-03,1.899999999999999996e-03
6.814249991999999700e+00,4.073999799999999949e-02,1.600000000000000077e-03,1.600000000000000077e-03
7.389113903000000150e+00,3.166999999999999676e-02,1.399999999999999986e-03,1.399999999999999986e-03
7.989180088000000346e+00,2.547999999999999918e-02,1.199999999999999895e-03,1.199999999999999895e-03
8.618874549999999246e+00,1.905000000000000096e-02,9.499999999999999981e-04,9.499999999999999981e-04
9.278955460000000599e+00,1.502000000000000036e-02,8.099999999999999561e-04,8.099999999999999561e-04
9.963854789999999184e+00,1.294000000000000011e-02,7.200000000000000453e-04,7.200000000000000453e-04
1.067393017000000022e+01,1.071000000000000077e-02,6.099999999999999737e-04,6.099999999999999737e-04
1.141368008000000067e+01,8.101000000000000562e-03,5.100000000000000366e-04,5.100000000000000366e-04
1.218859959000000082e+01,6.893999999999999954e-03,4.600000000000000139e-04,4.600000000000000139e-04
1.299353027000000083e+01,5.586999999999999952e-03,4.000000000000000192e-04,4.000000000000000192e-04
1.382361983999999921e+01,4.743999999999999953e-03,3.499999999999999964e-04,3.499999999999999964e-04
1.468826007999999916e+01,3.989999999999999623e-03,3.099999999999999999e-04,3.099999999999999999e-04
1.558835982999999992e+01,3.520000000000000125e-03,2.799999999999999755e-04,2.799999999999999755e-04
1.651816940000000145e+01,2.624000000000000030e-03,2.400000000000000061e-04,2.400000000000000061e-04
1.748312950000000043e+01,2.354999999999999889e-03,2.200000000000000078e-04,2.200000000000000078e-04
1.847809982000000062e+01,1.662999999999999982e-03,1.800000000000000113e-04,1.800000000000000113e-04
1.950794029000000052e+01,1.142999999999999919e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.057777976999999936e+01,1.173999999999999913e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.168276978000000099e+01,1.074000000000000085e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.282751083000000136e+01,1.141000000000000087e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.401251029999999886e+01,7.942999999999999540e-04,1.000000000000000048e-04,1.000000000000000048e-04
2.525189018000000019e+01,6.128999999999999899e-04,8.500000000000000611e-05,8.500000000000000611e-05
2.656642914000000033e+01,7.286000000000000375e-04,8.899999999999999491e-05,8.899999999999999491e-05
2.795586013999999864e+01,6.273999999999999629e-04,7.899999999999999579e-05,7.899999999999999579e-05
2.943506049999999874e+01,4.225000000000000240e-04,6.200000000000000270e-05,6.200000000000000270e-05
3.100455093000000062e+01,4.090000000000000211e-04,6.000000000000000152e-05,6.000000000000000152e-05
3.266381073000000157e+01,4.716999999999999730e-04,6.200000000000000270e-05,6.200000000000000270e-05
3.443283843999999760e+01,3.411999999999999994e-04,5.000000000000000240e-05,5.000000000000000240e-05
3.632191849000000161e+01,2.338999999999999933e-04,4.000000000000000327e-05,4.000000000000000327e-05
3.833589934999999826e+01,2.153000000000000020e-04,3.699999999999999811e-05,3.699999999999999811e-05
4.048479079999999897e+01,2.075000000000000022e-04,3.600000000000000091e-05,3.600000000000000091e-05
4.278831862999999913e+01,1.936999999999999920e-04,3.300000000000000253e-05,3.300000000000000253e-05
4.526676178000000306e+01,9.320000000000000214e-05,2.300000000000000002e-05,2.300000000000000002e-05
4.793014145000000070e+01,1.106000000000000049e-04,2.300000000000000002e-05,2.300000000000000002e-05
