E,F,err_pos,err_neg
1.110044956000000083e+00,1.070999980000000074e+00,6.800000400000000278e-02,6.800000400000000278e-02
1.334615945999999997e+00,9.488000269999999903e-01,4.899999900000000241e-02,4.899999900000000241e-02
1.584676981000000096e+00,7.373999949999999748e-01,3.300000000000000155e-02,3.300000000000000155e-02
1.854724049999999957e+00,6.064000130000000155e-01,2.299999999999999961e-02,2.299999999999999961e-02
2.149419068999999904e+00,5.062999729999999587e-01,1.700000100000000069e-02,1.700000100000000069e-02
2.474167109000000142e+00,3.817000090000000068e-01,1.299999999999999940e-02,1.299999999999999940e-02
2.819574117999999796e+00,3.072000149999999929e-01,1.000000000000000021e-02,1.000000000000000021e-02
3.174901961999999855e+00,2.373999950000000025e-01,8.099999999999999561e-03,8.099999999999999561e-03
3.540169001000000204e+00,1.869000050000000079e-01,6.599999999999999964e-03,6.599999999999999964e-03
3.920152902999999966e+00,1.456999929999999999e-01,5.300000000000000024e-03,5.300000000000000024e-03
4.324904918999999737e+00,1.212999970000000066e-01,4.400000000000000265e-03,4.400000000000000265e-03
4.764451980999999670e+00,9.955999999999999572e-02,3.599999999999999901e-03,3.599999999999999901e-03
5.239274979000000165e+00,7.474000000000000088e-02,2.799999999999999972e-03,2.799999999999999972e-03
5.739337920999999731e+00,5.922999999999999793e-02,2.299999999999999961e-03,2.299999999999999961e-03
6.264183998000000031e+00,4.513999800000000062e-02,1.799999999999999951e-03,1.799999999999999951e-03
6.814249991999999700e+00,3.668000200000000321e-02,1.500000000000000031e-03,1.500000000000000031e-03
7.389113903000000150e+00,2.784000000000000016e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.316999999999999962e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.736000000000000043e-02,8.999999999999999754e-04,8.999999999999999754e-04
9.278955460000000599e+00,1.494000000000000015e-02,8.000000000000000383e-04,8.000000000000000383e-04
9.963854789999999184e+00,1.235999999999999946e-02,6.899999999999999667e-04,6.899999999999999667e-04
1.067393017000000022e+01,9.258000000000000604e-03,5.699999999999999772e-04,5.699999999999999772e-04
1.141368008000000067e+01,7.483000000000000068e-03,4.899999999999999842e-04,4.899999999999999842e-04
1.218859959000000082e+01,7.308000000000000260e-03,4.699999999999999859e-04,4.699999999999999859e-04
1.299353027000000083e+01,5.627000000000000057e-03,3.899999999999999929e-04,3.899999999999999929e-04
1.382361983999999921e+01,4.211000000000000333e-03,3.299999999999999982e-04,3.299999999999999982e-04
1.468826007999999916e+01,3.311999999999999840e-03,2.799999999999999755e-04,2.799999999999999755e-04
1.558835982999999992e+01,3.079000000000000140e-03,2.599999999999999772e-04,2.599999999999999772e-04
1.651816940000000145e+01,2.781000000000000052e-03,2.400000000000000061e-04,2.400000000000000061e-04
1.748312950000000043e+01,2.053000000000000137e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.847809982000000062e+01,1.856000000000000011e-03,1.900000000000000105e-04,1.900000000000000105e-04
1.950794029000000052e+01,1.668999999999999911e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.057777976999999936e+01,1.381999999999999982e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.168276978000000099e+01,1.227999999999999925e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.282751083000000136e+01,1.129000000000000012e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.401251029999999886e+01,1.136999999999999990e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.525189018000000019e+01,6.974000000000000381e-04,9.200000000000000007e-05,9.200000000000000007e-05
2.656642914000000033e+01,6.185999999999999659e-04,8.200000000000000095e-05,8.200000000000000095e-05
2.795586013999999864e+01,5.525000000000000397e-04,7.299999999999999903e-05,7.299999999999999903e-05
2.943506049999999874e+01,5.067999999999999589e-04,6.799999999999999946e-05,6.799999999999999946e-05
3.100455093000000062e+01,4.497999999999999828e-04,6.299999999999999990e-05,6.299999999999999990e-05
3.266381073000000157e+01,3.647999999999999767e-04,5.300000000000000078e-05,5.300000000000000078e-05
3.443283843999999760e+01,3.849999999999999798e-04,5.300000000000000078e-05,5.300000000000000078e-05
3.632191849000000161e+01,2.159999999999999919e-04,4.000000000000000327e-05,4.000000000000000327e-05
3.833589934999999826e+01,2.291999999999999875e-04,3.800000000000000209e-05,3.800000000000000209e-05
4.048479079999999897e+01,1.715999999999999969e-04,3.300000000000000253e-05,3.300000000000000253e-05
4.278831862999999913e+01,1.341000000000000070e-04,2.799999999999999958e-05,2.799999999999999958e-05
4.526676178000000306e+01,1.738999999999999986e-04,3.000000000000000076e-05,3.000000000000000076e-05
4.793014145000000070e+01,1.106000000000000049e-04,2.400000000000000061e-05,2.400000000000000061e-05
