E,F,err_pos,err_neg
1.110044956000000083e+00,3.365000010000000152e+00,1.299999950000000071e-01,1.299999950000000071e-01
1.334615945999999997e+00,2.621999978999999925e+00,9.000000399999999456e-02,9.000000399999999456e-02
1.584676981000000096e+00,1.952000022000000001e+00,5.899999999999999689e-02,5.899999999999999689e-02
1.854724049999999957e+00,1.414999962000000000e+00,3.900000099999999942e-02,3.900000099999999942e-02
2.149419068999999904e+00,9.761000279999999529e-01,2.600000099999999828e-02,2.600000099999999828e-02
2.474167109000000142e+00,6.958000060000000264e-01,1.799999899999999917e-02,1.799999899999999917e-02
2.819574117999999796e+00,5.120000239999999980e-01,1.400000000000000029e-02,1.400000000000000029e-02
3.174901961999999855e+00,3.499000070000000129e-01,1.000000000000000021e-02,1.000000000000000021e-02
3.540169001000000204e+00,2.737999859999999952e-01,8.399999999999999481e-03,8.399999999999999481e-03
3.920152902999999966e+00,2.126999940000000033e-01,6.700000000000000226e-03,6.700000000000000226e-03
4.324904918999999737e+00,1.626999970000000129e-01,5.300000000000000024e-03,5.300000000000000024e-03
4.764451980999999670e+00,1.198000010000000032e-01,4.100000000000000346e-03,4.100000000000000346e-03
5.239274979000000165e+00,9.515999999999999459e-02,3.299999999999999982e-03,3.299999999999999982e-03
5.739337920999999731e+00,7.139000299999999355e-02,2.599999999999999881e-03,2.599999999999999881e-03
6.264183998000000031e+00,5.175999900000000098e-02,2.000000000000000042e-03,2.000000000000000042e-03
6.814249991999999700e+00,4.086999999999999661e-02,1.699999999999999905e-03,1.699999999999999905e-03
7.389113903000000150e+00,3.302000100000000021e-02,1.399999999999999986e-03,1.399999999999999986e-03
7.989180088000000346e+00,2.636000000000000149e-02,1.199999999999999895e-03,1.199999999999999895e-03
8.618874549999999246e+00,2.094000000000000028e-02,1.000000000000000021e-03,1.000000000000000021e-03
9.278955460000000599e+00,1.626999999999999974e-02,8.499999999999999526e-04,8.499999999999999526e-04
9.963854789999999184e+00,1.350999999999999944e-02,7.399999999999999894e-04,7.399999999999999894e-04
1.067393017000000022e+01,1.031999999999999931e-02,6.199999999999999999e-04,6.199999999999999999e-04
1.141368008000000067e+01,8.734000000000000444e-03,5.400000000000000069e-04,5.400000000000000069e-04
1.218859959000000082e+01,7.244999999999999704e-03,4.699999999999999859e-04,4.699999999999999859e-04
1.299353027000000083e+01,6.289000000000000319e-03,4.200000000000000174e-04,4.200000000000000174e-04
1.382361983999999921e+01,4.405000000000000061e-03,3.400000000000000244e-04,3.400000000000000244e-04
1.468826007999999916e+01,3.586999999999999911e-03,2.999999999999999737e-04,2.999999999999999737e-04
1.558835982999999992e+01,3.158999999999999916e-03,2.700000000000000035e-04,2.700000000000000035e-04
1.651816940000000145e+01,2.658999999999999905e-03,2.400000000000000061e-04,2.400000000000000061e-04
1.748312950000000043e+01,2.582999999999999793e-03,2.300000000000000070e-04,2.300000000000000070e-04
1.847809982000000062e+01,2.102000000000000136e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.950794029000000052e+01,1.794000000000000022e-03,1.800000000000000113e-04,1.800000000000000113e-04
2.057777976999999936e+01,1.433000000000000029e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.168276978000000099e+01,1.005000000000000034e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.282751083000000136e+01,1.175000000000000046e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.401251029999999886e+01,8.771999999999999633e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,7.447000000000000494e-04,9.500000000000000523e-05,9.500000000000000523e-05
2.656642914000000033e+01,7.933999999999999863e-04,9.200000000000000007e-05,9.200000000000000007e-05
2.795586013999999864e+01,6.752000000000000406e-04,8.299999999999999815e-05,8.299999999999999815e-05
2.943506049999999874e+01,4.153000000000000116e-04,6.299999999999999990e-05,6.299999999999999990e-05
3.100455093000000062e+01,5.465000000000000023e-04,6.899999999999999667e-05,6.899999999999999667e-05
3.266381073000000157e+01,3.465000000000000198e-04,5.300000000000000078e-05,5.300000000000000078e-05
3.443283843999999760e+01,3.271999999999999843e-04,4.899999999999999842e-05,4.899999999999999842e-05
3.632191849000000161e+01,2.837000000000000112e-04,4.500000000000000283e-05,4.500000000000000283e-05
3.833589934999999826e+01,2.097000000000000014e-04,3.699999999999999811e-05,3.699999999999999811e-05
4.048479079999999897e+01,2.105999999999999962e-04,3.699999999999999811e-05,3.699999999999999811e-05
4.278831862999999913e+01,1.542000000000000076e-04,3.000000000000000076e-05,3.000000000000000076e-05
4.526676178000000306e+01,1.158999999999999982e-04,2.500000000000000120e-05,2.500000000000000120e-05
4.793014145000000070e+01,1.456999999999999908e-04,2.699999999999999899e-05,2.699999999999999899e-05
