E,F,err_pos,err_neg
1.110044956000000083e+00,2.273999928999999920e+00,1.099999990000000011e-01,1.099999990000000011e-01
1.334615945999999997e+00,1.802000046000000077e+00,7.900000399999999867e-02,7.900000399999999867e-02
1.584676981000000096e+00,1.315000057000000000e+00,5.000000100000000225e-02,5.000000100000000225e-02
1.854724049999999957e+00,1.024000049000000079e+00,3.500000000000000333e-02,3.500000000000000333e-02
2.149419068999999904e+00,7.876999970000000406e-01,2.500000000000000139e-02,2.500000000000000139e-02
2.474167109000000142e+00,5.834000110000000516e-01,1.799999899999999917e-02,1.799999899999999917e-02
2.819574117999999796e+00,4.291000070000000055e-01,1.400000000000000029e-02,1.400000000000000029e-02
3.174901961999999855e+00,3.106999990000000045e-01,1.099999999999999936e-02,1.099999999999999936e-02
3.540169001000000204e+00,2.518999869999999919e-01,8.800000000000000530e-03,8.800000000000000530e-03
3.920152902999999966e+00,1.846999970000000046e-01,6.899999999999999883e-03,6.899999999999999883e-03
4.324904918999999737e+00,1.451999989999999963e-01,5.499999999999999681e-03,5.499999999999999681e-03
4.764451980999999670e+00,1.067999969999999937e-01,4.300000000000000003e-03,4.300000000000000003e-03
5.239274979000000165e+00,8.363000299999999443e-02,3.500000000000000073e-03,3.500000000000000073e-03
5.739337920999999731e+00,6.985999599999999365e-02,2.899999999999999800e-03,2.899999999999999800e-03
6.264183998000000031e+00,5.017000099999999879e-02,2.200000000000000133e-03,2.200000000000000133e-03
6.814249991999999700e+00,4.340999899999999773e-02,1.899999999999999996e-03,1.899999999999999996e-03
7.389113903000000150e+00,3.187999899999999914e-02,1.600000000000000077e-03,1.600000000000000077e-03
7.989180088000000346e+00,2.494999999999999996e-02,1.299999999999999940e-03,1.299999999999999940e-03
8.618874549999999246e+00,1.944000099999999842e-02,1.100000000000000066e-03,1.100000000000000066e-03
9.278955460000000599e+00,1.792999899999999855e-02,1.000000000000000021e-03,1.000000000000000021e-03
9.963854789999999184e+00,1.263000000000000060e-02,8.000000000000000383e-04,8.000000000000000383e-04
1.067393017000000022e+01,1.013000000000000012e-02,6.800000000000000488e-04,6.800000000000000488e-04
1.141368008000000067e+01,8.994000000000000258e-03,6.099999999999999737e-04,6.099999999999999737e-04
1.218859959000000082e+01,6.459999999999999597e-03,5.100000000000000366e-04,5.100000000000000366e-04
1.299353027000000083e+01,6.148999999999999952e-03,4.699999999999999859e-04,4.699999999999999859e-04
1.382361983999999921e+01,4.895000000000000046e-03,4.000000000000000192e-04,4.000000000000000192e-04
1.468826007999999916e+01,3.448000000000000110e-03,3.299999999999999982e-04,3.299999999999999982e-04
1.558835982999999992e+01,3.085000000000000069e-03,2.999999999999999737e-04,2.999999999999999737e-04
1.651816940000000145e+01,3.139999999999999996e-03,2.900000000000000017e-04,2.900000000000000017e-04
1.748312950000000043e+01,2.749999999999999840e-03,2.700000000000000035e-04,2.700000000000000035e-04
1.847809982000000062e+01,2.112999999999999861e-03,2.300000000000000070e-04,2.300000000000000070e-04
1.950794029000000052e+01,1.271999999999999910e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.057777976999999936e+01,1.119999999999999902e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.168276978000000099e+01,1.224000000000000045e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.282751083000000136e+01,1.154999999999999994e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.401251029999999886e+01,9.504999999999999560e-04,1.299999999999999886e-04,1.299999999999999886e-04
2.525189018000000019e+01,8.185999999999999483e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.656642914000000033e+01,6.669999999999999497e-04,9.600000000000000243e-05,9.600000000000000243e-05
2.795586013999999864e+01,5.896999999999999681e-04,8.899999999999999491e-05,8.899999999999999491e-05
2.943506049999999874e+01,7.071999999999999511e-04,9.000000000000000567e-05,9.000000000000000567e-05
3.100455093000000062e+01,4.143999999999999897e-04,6.799999999999999946e-05,6.799999999999999946e-05
3.266381073000000157e+01,3.793000000000000039e-04,6.399999999999999710e-05,6.399999999999999710e-05
3.443283843999999760e+01,3.706000000000000093e-04,6.099999999999999872e-05,6.099999999999999872e-05
3.632191849000000161e+01,2.929000000000000180e-04,5.099999999999999960e-05,5.099999999999999960e-05
3.833589934999999826e+01,2.077000000000000070e-04,4.100000000000000047e-05,4.100000000000000047e-05
4.048479079999999897e+01,1.635999999999999922e-04,3.600000000000000091e-05,3.600000000000000091e-05
4.278831862999999913e+01,1.448999999999999984e-04,3.399999999999999973e-05,3.399999999999999973e-05
4.526676178000000306e+01,1.736999999999999937e-04,3.399999999999999973e-05,3.399999999999999973e-05
4.793014145000000070e+01,1.632000000000000096e-04,3.199999999999999855e-05,3.199999999999999855e-05
