E,F,err_pos,err_neg
1.110044956000000083e+00,3.631000042000000150e+00,1.599999960000000054e-01,1.599999960000000054e-01
1.334615945999999997e+00,2.680000066999999930e+00,1.000000010000000050e-01,1.000000010000000050e-01
1.584676981000000096e+00,1.986999989000000078e+00,6.800000400000000278e-02,6.800000400000000278e-02
1.854724049999999957e+00,1.393000006999999929e+00,4.399999999999999745e-02,4.399999999999999745e-02
2.149419068999999904e+00,1.014999986000000076e+00,2.999999899999999942e-02,2.999999899999999942e-02
2.474167109000000142e+00,6.784999969999999658e-01,2.100000000000000130e-02,2.100000000000000130e-02
2.819574117999999796e+00,5.217999819999999955e-01,1.600000099999999981e-02,1.600000099999999981e-02
3.174901961999999855e+00,3.671999870000000055e-01,1.200000000000000025e-02,1.200000000000000025e-02
3.540169001000000204e+00,2.899000050000000162e-01,9.599999999999999159e-03,9.599999999999999159e-03
3.920152902999999966e+00,2.016000000000000014e-01,7.300000000000000065e-03,7.300000000000000065e-03
4.324904918999999737e+00,1.632999930000000044e-01,5.899999999999999863e-03,5.899999999999999863e-03
4.764451980999999670e+00,1.211000009999999988e-01,4.599999999999999922e-03,4.599999999999999922e-03
5.239274979000000165e+00,9.261000199999999682e-02,3.599999999999999901e-03,3.599999999999999901e-03
5.739337920999999731e+00,6.806000299999999392e-02,2.799999999999999972e-03,2.799999999999999972e-03
6.264183998000000031e+00,5.691000100000000173e-02,2.299999999999999961e-03,2.299999999999999961e-03
6.814249991999999700e+00,4.135999800000000198e-02,1.899999999999999996e-03,1.899999999999999996e-03
7.389113903000000150e+00,3.384000100000000150e-02,1.600000000000000077e-03,1.600000000000000077e-03
7.989180088000000346e+00,2.666000099999999914e-02,1.299999999999999940e-03,1.299999999999999940e-03
8.618874549999999246e+00,2.064999899999999874e-02,1.100000000000000066e-03,1.100000000000000066e-03
9.278955460000000599e+00,1.579999899999999860e-02,9.200000000000000278e-04,9.200000000000000278e-04
9.963854789999999184e+00,1.192999999999999963e-02,7.600000000000000418e-04,7.600000000000000418e-04
1.067393017000000022e+01,1.077999999999999965e-02,6.899999999999999667e-04,6.899999999999999667e-04
1.141368008000000067e+01,8.564000000000000432e-03,5.900000000000000296e-04,5.900000000000000296e-04
1.218859959000000082e+01,6.812999999999999612e-03,5.000000000000000104e-04,5.000000000000000104e-04
1.299353027000000083e+01,5.573999999999999962e-03,4.400000000000000157e-04,4.400000000000000157e-04
1.382361983999999921e+01,4.728999999999999697e-03,3.899999999999999929e-04,3.899999999999999929e-04
1.468826007999999916e+01,4.100999999999999611e-03,3.499999999999999964e-04,3.499999999999999964e-04
1.558835982999999992e+01,3.119999999999999944e-03,2.900000000000000017e-04,2.900000000000000017e-04
1.651816940000000145e+01,2.690000000000000117e-03,2.599999999999999772e-04,2.599999999999999772e-04
1.748312950000000043e+01,2.837999999999999811e-03,2.599999999999999772e-04,2.599999999999999772e-04
1.847809982000000062e+01,1.892000000000000019e-03,2.100000000000000087e-04,2.100000000000000087e-04
1.950794029000000052e+01,1.593000000000000015e-03,1.800000000000000113e-04,1.800000000000000113e-04
2.057777976999999936e+01,1.185000000000000072e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.168276978000000099e+01,1.217999999999999899e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.282751083000000136e+01,1.036000000000000029e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.401251029999999886e+01,7.121999999999999642e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,6.042999999999999977e-04,9.299999999999999727e-05,9.299999999999999727e-05
2.656642914000000033e+01,4.949999999999999973e-04,8.000000000000000654e-05,8.000000000000000654e-05
2.795586013999999864e+01,6.514999999999999524e-04,8.799999999999999771e-05,8.799999999999999771e-05
2.943506049999999874e+01,4.072999999999999798e-04,6.700000000000000226e-05,6.700000000000000226e-05
3.100455093000000062e+01,5.481999999999999894e-04,7.499999999999999343e-05,7.499999999999999343e-05
3.266381073000000157e+01,3.691000000000000270e-04,6.000000000000000152e-05,6.000000000000000152e-05
3.443283843999999760e+01,2.595000000000000193e-04,4.800000000000000122e-05,4.800000000000000122e-05
3.632191849000000161e+01,2.293999999999999924e-04,4.399999999999999886e-05,4.399999999999999886e-05
3.833589934999999826e+01,2.550000000000000183e-04,4.399999999999999886e-05,4.399999999999999886e-05
4.048479079999999897e+01,2.701000000000000059e-04,4.399999999999999886e-05,4.399999999999999886e-05
4.278831862999999913e+01,1.778999999999999874e-04,3.499999999999999693e-05,3.499999999999999693e-05
4.526676178000000306e+01,1.334999999999999924e-04,3.000000000000000076e-05,3.000000000000000076e-05
4.793014145000000070e+01,1.245999999999999929e-04,2.799999999999999958e-05,2.799999999999999958e-05
