E,F,err_pos,err_neg
5.099999904999999778e+00,7.000000000000000666e-02,2.000000000000000042e-02,2.000000000000000042e-02
8.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02
1.119999980999999956e+01,4.000000000000000083e-03,4.000000000000000083e-03,4.000000000000000083e-03
1.879999923999999822e+01,5.000000000000000104e-03,5.000000000000000104e-03,5.000000000000000104e-03
6.300000000000000000e+01,2.000000000000000096e-04,2.000000000000000096e-04,2.000000000000000096e-04
