E,F,err_pos,err_neg
1.110044956000000083e+00,2.901000022999999928e+00,1.199999969999999971e-01,1.199999969999999971e-01
1.334615945999999997e+00,2.217000007999999855e+00,8.200000200000000239e-02,8.200000200000000239e-02
1.584676981000000096e+00,1.621000050999999997e+00,5.400000099999999886e-02,5.400000099999999886e-02
1.854724049999999957e+00,1.190999984999999928e+00,3.599999799999999833e-02,3.599999799999999833e-02
2.149419068999999904e+00,8.560000060000000355e-01,2.400000000000000050e-02,2.400000000000000050e-02
2.474167109000000142e+00,5.873000029999999594e-01,1.700000100000000069e-02,1.700000100000000069e-02
2.819574117999999796e+00,4.799000019999999922e-01,1.299999999999999940e-02,1.299999999999999940e-02
3.174901961999999855e+00,3.630000050000000145e-01,1.099999999999999936e-02,1.099999999999999936e-02
3.540169001000000204e+00,2.599999900000000141e-01,8.099999999999999561e-03,8.099999999999999561e-03
3.920152902999999966e+00,1.934999970000000069e-01,6.400000000000000307e-03,6.400000000000000307e-03
4.324904918999999737e+00,1.447000059999999921e-01,5.000000000000000104e-03,5.000000000000000104e-03
4.764451980999999670e+00,1.089999970000000012e-01,3.899999999999999821e-03,3.899999999999999821e-03
5.239274979000000165e+00,8.750999700000000603e-02,3.200000000000000153e-03,3.200000000000000153e-03
5.739337920999999731e+00,6.909000099999999811e-02,2.599999999999999881e-03,2.599999999999999881e-03
6.264183998000000031e+00,5.034000100000000227e-02,2.000000000000000042e-03,2.000000000000000042e-03
6.814249991999999700e+00,4.146999900000000044e-02,1.699999999999999905e-03,1.699999999999999905e-03
7.389113903000000150e+00,2.946000000000000008e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.459999900000000086e-02,1.199999999999999895e-03,1.199999999999999895e-03
8.618874549999999246e+00,1.915000000000000036e-02,9.600000000000000243e-04,9.600000000000000243e-04
9.278955460000000599e+00,1.481000000000000025e-02,8.099999999999999561e-04,8.099999999999999561e-04
9.963854789999999184e+00,1.341000000000000004e-02,7.399999999999999894e-04,7.399999999999999894e-04
1.067393017000000022e+01,9.296000000000000443e-03,5.900000000000000296e-04,5.900000000000000296e-04
1.141368008000000067e+01,7.068999999999999763e-03,4.899999999999999842e-04,4.899999999999999842e-04
1.218859959000000082e+01,7.400999999999999593e-03,4.800000000000000122e-04,4.800000000000000122e-04
1.299353027000000083e+01,6.062999999999999813e-03,4.200000000000000174e-04,4.200000000000000174e-04
1.382361983999999921e+01,4.644999999999999823e-03,3.499999999999999964e-04,3.499999999999999964e-04
1.468826007999999916e+01,3.847000000000000159e-03,3.099999999999999999e-04,3.099999999999999999e-04
1.558835982999999992e+01,3.730999999999999941e-03,2.900000000000000017e-04,2.900000000000000017e-04
1.651816940000000145e+01,2.727999999999999956e-03,2.400000000000000061e-04,2.400000000000000061e-04
1.748312950000000043e+01,2.211999999999999991e-03,2.100000000000000087e-04,2.100000000000000087e-04
1.847809982000000062e+01,2.105000000000000100e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.950794029000000052e+01,1.433999999999999945e-03,1.600000000000000131e-04,1.600000000000000131e-04
2.057777976999999936e+01,1.315999999999999896e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.168276978000000099e+01,1.108999999999999960e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.282751083000000136e+01,1.036000000000000029e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.401251029999999886e+01,7.801999999999999907e-04,1.000000000000000048e-04,1.000000000000000048e-04
2.525189018000000019e+01,7.852000000000000039e-04,9.699999999999999963e-05,9.699999999999999963e-05
2.656642914000000033e+01,7.695999999999999499e-04,9.100000000000000287e-05,9.100000000000000287e-05
2.795586013999999864e+01,4.827000000000000236e-04,6.999999999999999387e-05,6.999999999999999387e-05
2.943506049999999874e+01,4.602000000000000188e-04,6.600000000000000506e-05,6.600000000000000506e-05
3.100455093000000062e+01,4.006999999999999820e-04,5.899999999999999754e-05,5.899999999999999754e-05
3.266381073000000157e+01,3.257000000000000021e-04,5.099999999999999960e-05,5.099999999999999960e-05
3.443283843999999760e+01,3.684000000000000100e-04,5.300000000000000078e-05,5.300000000000000078e-05
3.632191849000000161e+01,2.522000000000000045e-04,4.300000000000000165e-05,4.300000000000000165e-05
3.833589934999999826e+01,2.388000000000000040e-04,4.000000000000000327e-05,4.000000000000000327e-05
4.048479079999999897e+01,2.347999999999999881e-04,3.800000000000000209e-05,3.800000000000000209e-05
4.278831862999999913e+01,2.423000000000000078e-04,3.699999999999999811e-05,3.699999999999999811e-05
4.526676178000000306e+01,1.689000000000000126e-04,3.000000000000000076e-05,3.000000000000000076e-05
4.793014145000000070e+01,1.212000000000000051e-04,2.500000000000000120e-05,2.500000000000000120e-05
