E,F,err_pos,err_neg
1.110044956000000083e+00,2.861000060999999928e+00,1.199999969999999971e-01,1.199999969999999971e-01
1.334615945999999997e+00,2.119999886000000000e+00,7.699999999999999900e-02,7.699999999999999900e-02
1.584676981000000096e+00,1.555999993999999997e+00,5.000000100000000225e-02,5.000000100000000225e-02
1.854724049999999957e+00,1.121000050999999997e+00,3.300000000000000155e-02,3.300000000000000155e-02
2.149419068999999904e+00,8.098000290000000323e-01,2.299999999999999961e-02,2.299999999999999961e-02
2.474167109000000142e+00,6.065999869999999516e-01,1.700000100000000069e-02,1.700000100000000069e-02
2.819574117999999796e+00,4.490000009999999819e-01,1.299999999999999940e-02,1.299999999999999940e-02
3.174901961999999855e+00,3.359999949999999957e-01,9.900000000000000813e-03,9.900000000000000813e-03
3.540169001000000204e+00,2.403000000000000136e-01,7.700000000000000247e-03,7.700000000000000247e-03
3.920152902999999966e+00,1.957000050000000102e-01,6.300000000000000044e-03,6.300000000000000044e-03
4.324904918999999737e+00,1.514000000000000068e-01,5.000000000000000104e-03,5.000000000000000104e-03
4.764451980999999670e+00,1.068999989999999956e-01,3.799999999999999992e-03,3.799999999999999992e-03
5.239274979000000165e+00,8.247000000000000164e-02,3.000000000000000062e-03,3.000000000000000062e-03
5.739337920999999731e+00,6.238000099999999742e-02,2.399999999999999790e-03,2.399999999999999790e-03
6.264183998000000031e+00,4.975000000000000255e-02,2.000000000000000042e-03,2.000000000000000042e-03
6.814249991999999700e+00,3.954999900000000235e-02,1.600000000000000077e-03,1.600000000000000077e-03
7.389113903000000150e+00,3.063000000000000098e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.324000000000000024e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.937999899999999845e-02,9.499999999999999981e-04,9.499999999999999981e-04
9.278955460000000599e+00,1.549000000000000030e-02,8.199999999999999824e-04,8.199999999999999824e-04
9.963854789999999184e+00,1.329999999999999932e-02,7.200000000000000453e-04,7.200000000000000453e-04
1.067393017000000022e+01,9.688999999999999696e-03,5.900000000000000296e-04,5.900000000000000296e-04
1.141368008000000067e+01,8.297000000000000555e-03,5.199999999999999544e-04,5.199999999999999544e-04
1.218859959000000082e+01,6.604999999999999760e-03,4.499999999999999877e-04,4.499999999999999877e-04
1.299353027000000083e+01,6.001000000000000258e-03,4.099999999999999912e-04,4.099999999999999912e-04
1.382361983999999921e+01,4.002000000000000349e-03,3.299999999999999982e-04,3.299999999999999982e-04
1.468826007999999916e+01,3.892000000000000060e-03,3.099999999999999999e-04,3.099999999999999999e-04
1.558835982999999992e+01,3.001999999999999894e-03,2.599999999999999772e-04,2.599999999999999772e-04
1.651816940000000145e+01,3.089999999999999865e-03,2.500000000000000052e-04,2.500000000000000052e-04
1.748312950000000043e+01,2.069999999999999792e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.847809982000000062e+01,2.252999999999999794e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.950794029000000052e+01,1.381000000000000066e-03,1.600000000000000131e-04,1.600000000000000131e-04
2.057777976999999936e+01,1.549000000000000030e-03,1.600000000000000131e-04,1.600000000000000131e-04
2.168276978000000099e+01,1.074000000000000085e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.282751083000000136e+01,1.067000000000000023e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.401251029999999886e+01,9.409000000000000479e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,9.049999999999999885e-04,1.000000000000000048e-04,1.000000000000000048e-04
2.656642914000000033e+01,6.646999999999999480e-04,8.500000000000000611e-05,8.500000000000000611e-05
2.795586013999999864e+01,5.875999999999999713e-04,7.600000000000000418e-05,7.600000000000000418e-05
2.943506049999999874e+01,5.209999999999999788e-04,6.999999999999999387e-05,6.999999999999999387e-05
3.100455093000000062e+01,4.833999999999999864e-04,6.499999999999999431e-05,6.499999999999999431e-05
3.266381073000000157e+01,3.171000000000000099e-04,5.000000000000000240e-05,5.000000000000000240e-05
3.443283843999999760e+01,2.850999999999999910e-04,4.500000000000000283e-05,4.500000000000000283e-05
3.632191849000000161e+01,3.525000000000000030e-04,5.000000000000000240e-05,5.000000000000000240e-05
3.833589934999999826e+01,2.457000000000000091e-04,4.000000000000000327e-05,4.000000000000000327e-05
4.048479079999999897e+01,1.566000000000000118e-04,3.100000000000000135e-05,3.100000000000000135e-05
4.278831862999999913e+01,2.003999999999999922e-04,3.399999999999999973e-05,3.399999999999999973e-05
4.526676178000000306e+01,1.532000000000000104e-04,2.900000000000000017e-05,2.900000000000000017e-05
4.793014145000000070e+01,1.778999999999999874e-04,3.000000000000000076e-05,3.000000000000000076e-05
