E,F,err_pos,err_neg
1.110044956000000083e+00,1.832999945000000075e+00,8.900000199999999473e-02,8.900000199999999473e-02
1.334615945999999997e+00,1.207999945000000075e+00,5.600000200000000011e-02,5.600000200000000011e-02
1.584676981000000096e+00,9.459999799999999626e-01,3.699999999999999817e-02,3.699999999999999817e-02
1.854724049999999957e+00,7.222999930000000290e-01,2.600000099999999828e-02,2.600000099999999828e-02
2.149419068999999904e+00,6.000999809999999490e-01,1.899999900000000005e-02,1.899999900000000005e-02
2.474167109000000142e+00,4.620000120000000154e-01,1.400000000000000029e-02,1.400000000000000029e-02
2.819574117999999796e+00,3.239000140000000139e-01,1.000000000000000021e-02,1.000000000000000021e-02
3.174901961999999855e+00,2.633999879999999738e-01,8.500000000000000611e-03,8.500000000000000611e-03
3.540169001000000204e+00,2.111999989999999994e-01,7.000000000000000146e-03,7.000000000000000146e-03
3.920152902999999966e+00,1.659000069999999882e-01,5.599999999999999943e-03,5.599999999999999943e-03
4.324904918999999737e+00,1.211000009999999988e-01,4.400000000000000265e-03,4.400000000000000265e-03
4.764451980999999670e+00,1.059999989999999975e-01,3.700000000000000164e-03,3.700000000000000164e-03
5.239274979000000165e+00,7.265999900000000289e-02,2.799999999999999972e-03,2.799999999999999972e-03
5.739337920999999731e+00,5.843000100000000224e-02,2.299999999999999961e-03,2.299999999999999961e-03
6.264183998000000031e+00,4.644000200000000106e-02,1.899999999999999996e-03,1.899999999999999996e-03
6.814249991999999700e+00,3.500999899999999998e-02,1.500000000000000031e-03,1.500000000000000031e-03
7.389113903000000150e+00,2.951000100000000098e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.368999999999999925e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.932000000000000037e-02,9.399999999999999719e-04,9.399999999999999719e-04
9.278955460000000599e+00,1.528999999999999977e-02,8.000000000000000383e-04,8.000000000000000383e-04
9.963854789999999184e+00,1.183999999999999983e-02,6.700000000000000226e-04,6.700000000000000226e-04
1.067393017000000022e+01,1.038999999999999993e-02,5.999999999999999474e-04,5.999999999999999474e-04
1.141368008000000067e+01,8.410000000000000808e-03,5.100000000000000366e-04,5.100000000000000366e-04
1.218859959000000082e+01,6.742999999999999862e-03,4.400000000000000157e-04,4.400000000000000157e-04
1.299353027000000083e+01,5.634000000000000119e-03,3.899999999999999929e-04,3.899999999999999929e-04
1.382361983999999921e+01,3.723999999999999880e-03,3.099999999999999999e-04,3.099999999999999999e-04
1.468826007999999916e+01,4.192999999999999679e-03,3.099999999999999999e-04,3.099999999999999999e-04
1.558835982999999992e+01,3.057999999999999954e-03,2.599999999999999772e-04,2.599999999999999772e-04
1.651816940000000145e+01,2.393999999999999861e-03,2.200000000000000078e-04,2.200000000000000078e-04
1.748312950000000043e+01,2.422000000000000108e-03,2.200000000000000078e-04,2.200000000000000078e-04
1.847809982000000062e+01,2.021999999999999926e-03,1.900000000000000105e-04,1.900000000000000105e-04
1.950794029000000052e+01,1.632999999999999903e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.057777976999999936e+01,1.203000000000000076e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.168276978000000099e+01,1.250999999999999942e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.282751083000000136e+01,8.656999999999999548e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.401251029999999886e+01,8.496000000000000513e-04,1.000000000000000048e-04,1.000000000000000048e-04
2.525189018000000019e+01,7.483999999999999767e-04,9.200000000000000007e-05,9.200000000000000007e-05
2.656642914000000033e+01,7.202000000000000502e-04,8.700000000000000051e-05,8.700000000000000051e-05
2.795586013999999864e+01,5.856000000000000311e-04,7.499999999999999343e-05,7.499999999999999343e-05
2.943506049999999874e+01,4.899999999999999842e-04,6.499999999999999431e-05,6.499999999999999431e-05
3.100455093000000062e+01,4.783000000000000250e-04,6.299999999999999990e-05,6.299999999999999990e-05
3.266381073000000157e+01,4.477999999999999884e-04,5.899999999999999754e-05,5.899999999999999754e-05
3.443283843999999760e+01,3.301000000000000006e-04,4.899999999999999842e-05,4.899999999999999842e-05
3.632191849000000161e+01,2.950000000000000148e-04,4.500000000000000283e-05,4.500000000000000283e-05
3.833589934999999826e+01,3.123000000000000016e-04,4.500000000000000283e-05,4.500000000000000283e-05
4.048479079999999897e+01,2.131000000000000027e-04,3.600000000000000091e-05,3.600000000000000091e-05
4.278831862999999913e+01,1.731000000000000062e-04,3.100000000000000135e-05,3.100000000000000135e-05
4.526676178000000306e+01,1.646999999999999918e-04,2.900000000000000017e-05,2.900000000000000017e-05
4.793014145000000070e+01,1.200000000000000030e-04,2.400000000000000061e-05,2.400000000000000061e-05
