E,F,err_pos,err_neg
1.110044956000000083e+00,3.546000004000000150e+00,1.400000010000000128e-01,1.400000010000000128e-01
1.334615945999999997e+00,2.448999881999999850e+00,8.600000300000000542e-02,8.600000300000000542e-02
1.584676981000000096e+00,1.740000009999999930e+00,5.500000000000000028e-02,5.500000000000000028e-02
1.854724049999999957e+00,1.274000049000000079e+00,3.699999999999999817e-02,3.699999999999999817e-02
2.149419068999999904e+00,9.580000039999999606e-01,2.500000000000000139e-02,2.500000000000000139e-02
2.474167109000000142e+00,6.951000090000000187e-01,1.799999899999999917e-02,1.799999899999999917e-02
2.819574117999999796e+00,4.821999969999999913e-01,1.299999999999999940e-02,1.299999999999999940e-02
3.174901961999999855e+00,3.907000119999999854e-01,1.099999999999999936e-02,1.099999999999999936e-02
3.540169001000000204e+00,2.770000100000000187e-01,8.399999999999999481e-03,8.399999999999999481e-03
3.920152902999999966e+00,2.110999970000000114e-01,6.599999999999999964e-03,6.599999999999999964e-03
4.324904918999999737e+00,1.604000030000000132e-01,5.199999999999999761e-03,5.199999999999999761e-03
4.764451980999999670e+00,1.186999980000000010e-01,4.000000000000000083e-03,4.000000000000000083e-03
5.239274979000000165e+00,9.099999799999999861e-02,3.200000000000000153e-03,3.200000000000000153e-03
5.739337920999999731e+00,7.196000199999999514e-02,2.599999999999999881e-03,2.599999999999999881e-03
6.264183998000000031e+00,5.510999999999999927e-02,2.099999999999999870e-03,2.099999999999999870e-03
6.814249991999999700e+00,3.962000100000000191e-02,1.600000000000000077e-03,1.600000000000000077e-03
7.389113903000000150e+00,3.092000099999999904e-02,1.399999999999999986e-03,1.399999999999999986e-03
7.989180088000000346e+00,2.486000000000000015e-02,1.199999999999999895e-03,1.199999999999999895e-03
8.618874549999999246e+00,1.941999999999999976e-02,9.600000000000000243e-04,9.600000000000000243e-04
9.278955460000000599e+00,1.727000100000000010e-02,8.700000000000000051e-04,8.700000000000000051e-04
9.963854789999999184e+00,1.226000000000000006e-02,6.999999999999999929e-04,6.999999999999999929e-04
1.067393017000000022e+01,1.013000000000000012e-02,6.099999999999999737e-04,6.099999999999999737e-04
1.141368008000000067e+01,9.376000000000000653e-03,5.500000000000000331e-04,5.500000000000000331e-04
1.218859959000000082e+01,7.307000000000000127e-03,4.699999999999999859e-04,4.699999999999999859e-04
1.299353027000000083e+01,5.982000000000000338e-03,4.099999999999999912e-04,4.099999999999999912e-04
1.382361983999999921e+01,4.344999999999999904e-03,3.400000000000000244e-04,3.400000000000000244e-04
1.468826007999999916e+01,4.288000000000000145e-03,3.200000000000000262e-04,3.200000000000000262e-04
1.558835982999999992e+01,3.275999999999999832e-03,2.700000000000000035e-04,2.700000000000000035e-04
1.651816940000000145e+01,2.919000000000000154e-03,2.500000000000000052e-04,2.500000000000000052e-04
1.748312950000000043e+01,2.340000000000000066e-03,2.200000000000000078e-04,2.200000000000000078e-04
1.847809982000000062e+01,1.812000000000000026e-03,1.900000000000000105e-04,1.900000000000000105e-04
1.950794029000000052e+01,1.783000000000000080e-03,1.800000000000000113e-04,1.800000000000000113e-04
2.057777976999999936e+01,1.783000000000000080e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.168276978000000099e+01,1.124999999999999915e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.282751083000000136e+01,9.598000000000000195e-04,1.200000000000000030e-04,1.200000000000000030e-04
2.401251029999999886e+01,9.043999999999999739e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.525189018000000019e+01,8.635999999999999580e-04,1.000000000000000048e-04,1.000000000000000048e-04
2.656642914000000033e+01,5.657999999999999835e-04,7.799999999999999859e-05,7.799999999999999859e-05
2.795586013999999864e+01,6.499000000000000219e-04,8.100000000000000375e-05,8.100000000000000375e-05
2.943506049999999874e+01,4.023000000000000209e-04,6.099999999999999872e-05,6.099999999999999872e-05
3.100455093000000062e+01,4.960999999999999698e-04,6.499999999999999431e-05,6.499999999999999431e-05
3.266381073000000157e+01,2.618000000000000210e-04,4.600000000000000004e-05,4.600000000000000004e-05
3.443283843999999760e+01,3.450999999999999858e-04,5.099999999999999960e-05,5.099999999999999960e-05
3.632191849000000161e+01,2.173999999999999988e-04,4.000000000000000327e-05,4.000000000000000327e-05
3.833589934999999826e+01,1.824999999999999908e-04,3.600000000000000091e-05,3.600000000000000091e-05
4.048479079999999897e+01,2.213000000000000123e-04,3.699999999999999811e-05,3.699999999999999811e-05
4.278831862999999913e+01,1.740000000000000010e-04,3.100000000000000135e-05,3.100000000000000135e-05
4.526676178000000306e+01,1.626999999999999974e-04,3.000000000000000076e-05,3.000000000000000076e-05
4.793014145000000070e+01,8.469999999999999881e-05,2.099999999999999884e-05,2.099999999999999884e-05
