E,F,err_pos,err_neg
1.110044956000000083e+00,1.350999950999999921e+00,7.599999799999999917e-02,7.599999799999999917e-02
1.334615945999999997e+00,1.159999967000000076e+00,5.400000099999999886e-02,5.400000099999999886e-02
1.584676981000000096e+00,1.019000053000000072e+00,3.799999899999999958e-02,3.799999899999999958e-02
1.854724049999999957e+00,7.274000050000000162e-01,2.600000099999999828e-02,2.600000099999999828e-02
2.149419068999999904e+00,5.260000230000000387e-01,1.799999899999999917e-02,1.799999899999999917e-02
2.474167109000000142e+00,4.395999910000000233e-01,1.400000000000000029e-02,1.400000000000000029e-02
2.819574117999999796e+00,3.224000040000000178e-01,1.000000000000000021e-02,1.000000000000000021e-02
3.174901961999999855e+00,2.614000140000000139e-01,8.500000000000000611e-03,8.500000000000000611e-03
3.540169001000000204e+00,2.118999960000000071e-01,7.000000000000000146e-03,7.000000000000000146e-03
3.920152902999999966e+00,1.577000020000000058e-01,5.499999999999999681e-03,5.499999999999999681e-03
4.324904918999999737e+00,1.184000000000000052e-01,4.300000000000000003e-03,4.300000000000000003e-03
4.764451980999999670e+00,9.498000099999999446e-02,3.500000000000000073e-03,3.500000000000000073e-03
5.239274979000000165e+00,7.216999699999999962e-02,2.799999999999999972e-03,2.799999999999999972e-03
5.739337920999999731e+00,5.471999899999999833e-02,2.200000000000000133e-03,2.200000000000000133e-03
6.264183998000000031e+00,4.219999900000000193e-02,1.799999999999999951e-03,1.799999999999999951e-03
6.814249991999999700e+00,3.446000099999999705e-02,1.500000000000000031e-03,1.500000000000000031e-03
7.389113903000000150e+00,2.911000000000000046e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.217999999999999833e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.829000000000000070e-02,9.300000000000000541e-04,9.300000000000000541e-04
9.278955460000000599e+00,1.371999999999999956e-02,7.699999999999999597e-04,7.699999999999999597e-04
9.963854789999999184e+00,1.157000000000000042e-02,6.700000000000000226e-04,6.700000000000000226e-04
1.067393017000000022e+01,9.381000000000000449e-03,5.800000000000000034e-04,5.800000000000000034e-04
1.141368008000000067e+01,7.633000000000000028e-03,5.000000000000000104e-04,5.000000000000000104e-04
1.218859959000000082e+01,6.145000000000000288e-03,4.299999999999999894e-04,4.299999999999999894e-04
1.299353027000000083e+01,5.483000000000000027e-03,3.899999999999999929e-04,3.899999999999999929e-04
1.382361983999999921e+01,4.754000000000000413e-03,3.499999999999999964e-04,3.499999999999999964e-04
1.468826007999999916e+01,3.596999999999999937e-03,2.900000000000000017e-04,2.900000000000000017e-04
1.558835982999999992e+01,3.199000000000000021e-03,2.700000000000000035e-04,2.700000000000000035e-04
1.651816940000000145e+01,2.201999999999999964e-03,2.200000000000000078e-04,2.200000000000000078e-04
1.748312950000000043e+01,2.181000000000000213e-03,2.100000000000000087e-04,2.100000000000000087e-04
1.847809982000000062e+01,1.832000000000000078e-03,1.800000000000000113e-04,1.800000000000000113e-04
1.950794029000000052e+01,1.611000000000000019e-03,1.700000000000000122e-04,1.700000000000000122e-04
2.057777976999999936e+01,1.206000000000000041e-03,1.399999999999999877e-04,1.399999999999999877e-04
2.168276978000000099e+01,1.062000000000000010e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.282751083000000136e+01,1.082000000000000062e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.401251029999999886e+01,1.038999999999999993e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.525189018000000019e+01,8.092999999999999933e-04,9.600000000000000243e-05,9.600000000000000243e-05
2.656642914000000033e+01,5.326000000000000439e-04,7.600000000000000418e-05,7.600000000000000418e-05
2.795586013999999864e+01,4.941000000000000296e-04,6.999999999999999387e-05,6.999999999999999387e-05
2.943506049999999874e+01,5.375000000000000003e-04,6.899999999999999667e-05,6.899999999999999667e-05
3.100455093000000062e+01,4.425000000000000222e-04,6.099999999999999872e-05,6.099999999999999872e-05
3.266381073000000157e+01,3.444000000000000230e-04,5.199999999999999680e-05,5.199999999999999680e-05
3.443283843999999760e+01,3.782999999999999796e-04,5.199999999999999680e-05,5.199999999999999680e-05
3.632191849000000161e+01,3.750000000000000078e-04,5.000000000000000240e-05,5.000000000000000240e-05
3.833589934999999826e+01,3.126000000000000089e-04,4.500000000000000283e-05,4.500000000000000283e-05
4.048479079999999897e+01,2.259999999999999910e-04,3.699999999999999811e-05,3.699999999999999811e-05
4.278831862999999913e+01,1.192999999999999996e-04,2.599999999999999840e-05,2.599999999999999840e-05
4.526676178000000306e+01,1.379999999999999933e-04,2.699999999999999899e-05,2.699999999999999899e-05
4.793014145000000070e+01,1.463000000000000053e-04,2.699999999999999899e-05,2.699999999999999899e-05
