E,F,err_pos,err_neg
9.000000000000000222e-01,4.000000000000000083e-02,5.000000000000000104e-03,5.000000000000000104e-03
1.100000000000000089e+00,2.900000000000000147e-02,4.000000000000000083e-03,4.000000000000000083e-03
1.500000000000000000e+00,1.499999999999999944e-02,2.000000000000000042e-03,2.000000000000000042e-03
2.000000000000000000e+00,8.899999999999999925e-03,1.399999999999999986e-03,1.399999999999999986e-03
2.100000000000000000e+01,7.100000000000000462e-05,3.000000000000000076e-06,3.000000000000000076e-06
7.000000000000000000e+01,3.800000000000000040e-06,3.999999999999999819e-07,3.999999999999999819e-07
2.230000000000000000e+02,1.499999999999999932e-07,4.999999999999999774e-08,4.999999999999999774e-08
5.580000000000000000e+02,1.900000000000000139e-08,2.499999999999999887e-08,1.300000000000000060e-08
1.105000000000000000e+03,3.200000000000000117e-09,7.300000000000000020e-09,2.600000000000000121e-09
