E,F,err_pos,err_neg
1.110044956000000083e+00,1.570999980000000074e+00,8.299999700000000591e-02,8.299999700000000591e-02
1.334615945999999997e+00,1.241999984000000001e+00,5.700000000000000205e-02,5.700000000000000205e-02
1.584676981000000096e+00,9.251000289999999904e-01,3.699999999999999817e-02,3.699999999999999817e-02
1.854724049999999957e+00,6.937000159999999749e-01,2.500000000000000139e-02,2.500000000000000139e-02
2.149419068999999904e+00,5.375999809999999490e-01,1.799999899999999917e-02,1.799999899999999917e-02
2.474167109000000142e+00,4.386999910000000114e-01,1.400000000000000029e-02,1.400000000000000029e-02
2.819574117999999796e+00,3.291000130000000246e-01,1.099999999999999936e-02,1.099999999999999936e-02
3.174901961999999855e+00,2.522999940000000274e-01,8.399999999999999481e-03,8.399999999999999481e-03
3.540169001000000204e+00,2.027000039999999892e-01,6.899999999999999883e-03,6.899999999999999883e-03
3.920152902999999966e+00,1.604000030000000132e-01,5.599999999999999943e-03,5.599999999999999943e-03
4.324904918999999737e+00,1.288000049999999952e-01,4.499999999999999660e-03,4.499999999999999660e-03
4.764451980999999670e+00,1.023999970000000065e-01,3.700000000000000164e-03,3.700000000000000164e-03
5.239274979000000165e+00,7.851000099999999593e-02,2.899999999999999800e-03,2.899999999999999800e-03
5.739337920999999731e+00,6.029999999999999943e-02,2.299999999999999961e-03,2.299999999999999961e-03
6.264183998000000031e+00,4.791000100000000067e-02,1.899999999999999996e-03,1.899999999999999996e-03
6.814249991999999700e+00,3.373000000000000304e-02,1.500000000000000031e-03,1.500000000000000031e-03
7.389113903000000150e+00,2.828999999999999918e-02,1.299999999999999940e-03,1.299999999999999940e-03
7.989180088000000346e+00,2.442000100000000021e-02,1.100000000000000066e-03,1.100000000000000066e-03
8.618874549999999246e+00,1.941999999999999976e-02,9.499999999999999981e-04,9.499999999999999981e-04
9.278955460000000599e+00,1.541999999999999968e-02,8.099999999999999561e-04,8.099999999999999561e-04
9.963854789999999184e+00,1.192999999999999963e-02,6.800000000000000488e-04,6.800000000000000488e-04
1.067393017000000022e+01,9.688999999999999696e-03,5.800000000000000034e-04,5.800000000000000034e-04
1.141368008000000067e+01,8.073000000000000315e-03,5.100000000000000366e-04,5.100000000000000366e-04
1.218859959000000082e+01,6.851000000000000319e-03,4.499999999999999877e-04,4.499999999999999877e-04
1.299353027000000083e+01,5.259999999999999919e-03,3.800000000000000209e-04,3.800000000000000209e-04
1.382361983999999921e+01,5.024999999999999953e-03,3.600000000000000227e-04,3.600000000000000227e-04
1.468826007999999916e+01,3.573999999999999920e-03,2.900000000000000017e-04,2.900000000000000017e-04
1.558835982999999992e+01,3.990999999999999756e-03,2.999999999999999737e-04,2.999999999999999737e-04
1.651816940000000145e+01,2.638000000000000154e-03,2.300000000000000070e-04,2.300000000000000070e-04
1.748312950000000043e+01,2.047000000000000208e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.847809982000000062e+01,2.200000000000000133e-03,2.000000000000000096e-04,2.000000000000000096e-04
1.950794029000000052e+01,1.899000000000000080e-03,1.800000000000000113e-04,1.800000000000000113e-04
2.057777976999999936e+01,1.489000000000000089e-03,1.499999999999999869e-04,1.499999999999999869e-04
2.168276978000000099e+01,1.149000000000000065e-03,1.299999999999999886e-04,1.299999999999999886e-04
2.282751083000000136e+01,8.494999999999999947e-04,1.100000000000000039e-04,1.100000000000000039e-04
2.401251029999999886e+01,1.039999999999999909e-03,1.200000000000000030e-04,1.200000000000000030e-04
2.525189018000000019e+01,6.897000000000000136e-04,9.100000000000000287e-05,9.100000000000000287e-05
2.656642914000000033e+01,6.796000000000000391e-04,8.500000000000000611e-05,8.500000000000000611e-05
2.795586013999999864e+01,5.496000000000000234e-04,7.399999999999999623e-05,7.399999999999999623e-05
2.943506049999999874e+01,7.091000000000000515e-04,8.100000000000000375e-05,8.100000000000000375e-05
3.100455093000000062e+01,3.719999999999999891e-04,5.700000000000000314e-05,5.700000000000000314e-05
3.266381073000000157e+01,2.938999999999999881e-04,4.899999999999999842e-05,4.899999999999999842e-05
3.443283843999999760e+01,3.148000000000000082e-04,4.800000000000000122e-05,4.800000000000000122e-05
3.632191849000000161e+01,3.608999999999999903e-04,5.000000000000000240e-05,5.000000000000000240e-05
3.833589934999999826e+01,2.046000000000000130e-04,3.699999999999999811e-05,3.699999999999999811e-05
4.048479079999999897e+01,2.229999999999999994e-04,3.699999999999999811e-05,3.699999999999999811e-05
4.278831862999999913e+01,1.655000000000000113e-04,3.100000000000000135e-05,3.100000000000000135e-05
4.526676178000000306e+01,1.819000000000000033e-04,3.100000000000000135e-05,3.100000000000000135e-05
4.793014145000000070e+01,1.259999999999999998e-04,2.500000000000000120e-05,2.500000000000000120e-05
