# E,F,err_pos,err_neg
1.751489049999999992e+00,6.678000379999999847e-01,3.363748831387622928e+00,3.363748831387622928e+00
2.507488949999999939e+00,5.845999840000000169e-01,3.119655793715610415e+00,3.119655793715610415e+00
3.760488953999999939e+00,2.060000019999999876e-01,3.356686197514927361e+00,3.356686197514927361e+00
5.271488861999999997e+00,1.237000010000000039e-01,3.992699244132113190e+00,3.992699244132113190e+00
7.428488919000000301e+00,1.077999999999999965e-02,1.782792358233620478e+00,1.782792358233620478e+00
1.184948939000000045e+01,8.831000000000000308e-03,2.644531672389396793e+00,2.644531672389396793e+00
2.066948908000000174e+01,2.135000000000000179e-03,5.247269913203597369e+00,5.247269913203597369e+00
3.816948716999999647e+01,1.167000000000000041e-04,6.045124343438778247e+00,6.045124343438778247e+00
